M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06,M06.flow,M06.p95_ms,M06.status,M07,M07.met,M07.status,M07.total,M08,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,composition,lidar_ues,n_lidar_active,n_ues,scheduler,seed,transient_excluded
ue4_qfi9,177.0,286.5,294.5,297.5,ok,0.31498686778952695,ok,ue12_qfi1,1,2,2,2606.75,data,ok,2.0,False,,proxy,3,0,,ue16_qfi2,0.0,147,150.0,ok,,ue13_qfi2,138.129,ok,,10,ok,20,,ue16_qfi2,0.0,ok,0.6443524401283245,proxy,5,0.5874008062584921,64866566.4,ok,0.03706363636363636,ok,0.9324670454545455,0.064921875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,248.25,ok,,28.6,ue6_qfi2,29,242.0,2864.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,TwoTier,1367864806,True
ue4_qfi9,229.5,293.5,297.5,298.75,ok,0.284232335782262,ok,ue7_qfi1,1,1,1,4347.75,data,ok,2.0,False,,proxy,3,0,,ue14_qfi2,0.02702702702702703,148,150.0,ok,,ue17_qfi2,150.08,ok,,1,ok,20,,ue1_qfi4,0.12451346666666667,ok,0.7241201508511136,proxy,5,0.7018229678598976,67081828.8,ok,0.037838636363636366,ok,0.9299602272727273,0.07048125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,111.0,ok,,14.4,ue5_qfi2,18,666.5,2983.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,PF,1097657231,True
ue5_qfi9,276.5,298.5,299.5,300.0,ok,0.2991549284033812,ok,ue13_qfi9,1,1,2,3235.75,data,ok,2.0,False,,proxy,3,0,,ue18_qfi2,0.10067114093959731,149,150.0,ok,,ue18_qfi2,149.75,ok,,0,ok,20,,ue1_qfi4,0.16908333333333334,ok,0.6865759784119232,proxy,5,0.6600413987847621,65779659.2,ok,0.04112045454545454,ok,0.9239522727272728,0.3564,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,165.75,ok,,13.6,ue17_qfi2,13,724.75,3036.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,Reservation,1097657231,True
ue5_qfi9,233.75,293.5,297.5,299.0,ok,0.2762794573852312,ok,ue5_qfi9,1,2,2,3433.0,data,ok,2.0,False,,proxy,3,0,,ue11_qfi2,0.013605442176870748,147,150.0,ok,,ue14_qfi2,149.3,ok,,2,ok,20,,ue11_qfi2,0.012586,ok,0.5988216589599082,proxy,5,0.5466677589034791,67804264.0,ok,0.03727727272727273,ok,0.9290204545454546,0.0619953125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,269.0,ok,,27.0,ue6_qfi2,28,295.75,2797.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,TwoTier,1097657231,True
ue2_qfi9,273.75,295.5,298.25,299.25,ok,0.28662139744611914,ok,ue8_qfi1,1,1,1,3021.25,data,ok,2.0,False,,proxy,3,0,,ue15_qfi2,0.02702702702702703,148,150.0,ok,,ue3_qfi2,149.777,ok,,0,ok,20,,ue1_qfi4,0.1101184,ok,0.729282406811507,proxy,5,0.7147015325881447,67117059.2,ok,0.03681818181818182,ok,0.9289272727272727,0.06968125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue12_qfi2,97.805,ok,,15.8,ue7_qfi2,19,333.5,2596.25,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,PF,579362555,True
ue6_qfi9,284.0,299.25,300.0,300.0,ok,0.303935145062804,ok,ue1_qfi83,1,1,1,4452.75,data,ok,2.0,False,,proxy,3,0,,ue15_qfi2,0.12162162162162163,148,150.0,ok,,ue17_qfi2,150.004,ok,,0,ok,20,,ue1_qfi4,0.14386133333333334,ok,0.6779388373186052,proxy,5,0.6399219261535105,65756491.2,ok,0.040720454545454546,ok,0.9206818181818182,0.376534375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi9,207.5,ok,,7.0,ue16_qfi2,11,1517.5,4004.25,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,Reservation,579362555,True
ue2_qfi9,151.0,292.75,297.5,299.0,ok,0.27384081648399433,ok,ue5_qfi83,1,1,2,2984.5,data,ok,2.0,False,,proxy,3,0,,ue15_qfi2,0.05405405405405406,148,150.0,ok,,ue15_qfi2,149.853,ok,,0,ok,20,,ue1_qfi4,0.22738106666666666,ok,0.590428346733667,proxy,5,0.5576851191212758,68367806.4,ok,0.036638636363636366,ok,0.9313931818181819,0.0611609375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,148.0,ok,,26.0,ue6_qfi2,33,444.25,3230.25,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,TwoTier,579362555,True
ue6_qfi9,298.0,300.0,300.25,300.25,ok,0.2904020555053898,ok,ue5_qfi83,1,1,1,2444.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue16_qfi2,0.02702702702702703,148,150.0,ok,,ue2_qfi2,149.712,ok,,0,ok,20,,ue1_qfi4,0.12640746666666666,ok,0.7370516603584756,proxy,5,0.7003086430221511,66740187.2,ok,0.03682727272727273,ok,0.9293397727272728,0.0707546875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue5_qfi2,67.82999999999998,ok,,8.8,ue2_qfi2,19,1580.25,3983.25,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,PF,661058651,True
ue6_qfi9,277.25,298.25,299.5,300.0,ok,0.3062229743450337,ok,ue1_qfi83,1,1,1,4152.75,data,ok,2.0,False,,proxy,3,0,,ue16_qfi2,0.12162162162162163,148,150.0,ok,,ue17_qfi2,150.025,ok,,0,ok,20,,ue1_qfi4,0.16769866666666666,ok,0.6782801157389082,proxy,5,0.640562985071653,65388265.6,ok,0.04115,ok,0.92065,0.3796234375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue8_qfi9,150.0,ok,,9.0,ue18_qfi2,12,568.75,3759.75,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,Reservation,661058651,True
ue3_qfi9,208.25,292.0,297.25,298.75,ok,0.2984124220441671,ok,ue2_qfi83,1,2,2,3223.75,data,ok,2.0,False,,proxy,3,0,,ue17_qfi2,0.0,147,150.0,ok,,ue7_qfi2,146.234,ok,,2,ok,20,,ue17_qfi2,0.0,ok,0.6069466512470982,proxy,5,0.5666152364846483,65981652.8,ok,0.036913636363636364,ok,0.9304852272727273,0.0640140625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue6_qfi9,118.0,ok,,24.6,ue1_qfi2,28,384.0,3284.5,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,TwoTier,661058651,True
ue4_qfi9,285.75,299.0,299.75,300.0,ok,0.28318207972942894,ok,ue8_qfi9,1,1,1,3001.25,data,ok,2.0,False,,proxy,3,0,,ue14_qfi2,0.04054054054054054,148,150.0,ok,,ue17_qfi2,150.108,ok,,0,ok,20,,ue1_qfi4,0.14033933333333334,ok,0.7273950979436214,proxy,5,0.7112737964409416,67379960.0,ok,0.037038636363636364,ok,0.9300238636363637,0.0685046875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue8_qfi2,105.51299999999998,ok,,14.6,ue13_qfi2,21,295.0,3061.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,PF,87989972,True
ue6_qfi9,285.25,299.25,299.75,300.0,ok,0.29706304017849006,ok,ue2_qfi83,1,1,1,3962.5,data,ok,2.0,False,,proxy,3,0,,ue15_qfi2,0.14189189189189189,148,150.0,ok,,ue16_qfi2,149.888,ok,,0,ok,20,,ue1_qfi4,0.18986786666666666,ok,0.6885369851809351,proxy,5,0.6528332482230436,66234030.4,ok,0.04054090909090909,ok,0.9248454545454545,0.3660296875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue11_qfi9,200.5,ok,,5.0,ue16_qfi2,10,951.25,4383.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,Reservation,87989972,True
ue6_qfi9,151.5,291.0,296.5,298.5,ok,0.2689248576925925,ok,ue6_qfi9,1,1,1,4078.9999999999995,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.0,147,150.0,ok,,ue2_qfi2,147.747,ok,,0,ok,20,,ue19_qfi2,0.0,ok,0.5854845611767237,proxy,5,0.5543554578035216,68725148.8,ok,0.03658636363636364,ok,0.9301761363636364,0.0592640625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue4_qfi9,224.5,ok,,26.6,ue4_qfi2,32,298.5,2983.5,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,TwoTier,87989972,True
ue3_qfi9,254.75,296.75,299.0,299.75,ok,0.2933912418978336,ok,ue9_qfi1,1,1,1,4032.2499999999995,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.02027027027027027,148,150.0,ok,,ue5_qfi2,149.986,ok,,0,ok,20,,ue1_qfi4,0.12579373333333332,ok,0.7162437580213409,proxy,5,0.6970574965554867,66288603.2,ok,0.03708181818181818,ok,0.9301943181818182,0.070925,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue12_qfi1,70.75,ok,,13.0,ue11_qfi2,24,410.75,3405.75,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,PF,161576974,True
ue6_qfi9,277.0,298.5,299.5,300.0,ok,0.30815395483247005,ok,ue1_qfi83,1,1,1,4124.25,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.08783783783783784,148,150.0,ok,,ue17_qfi2,150.051,ok,,0,ok,20,,ue1_qfi4,0.16459533333333334,ok,0.6584774570275179,proxy,5,0.6316857987717176,64994388.8,ok,0.040845454545454546,ok,0.9187738636363636,0.385040625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue12_qfi9,220.0,ok,,11.6,ue17_qfi2,16,1226.0,3453.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,Reservation,161576974,True
ue3_qfi9,32.0,291.25,296.75,298.5,ok,0.2761033963484343,ok,ue1_qfi85,1,1,1,3247.7500000000005,data,ok,2.0,False,,proxy,3,0,,ue7_qfi2,0.02040816326530612,147,150.0,ok,,ue9_qfi2,148.656,ok,,1,ok,20,,ue7_qfi2,0.0202044,ok,0.5851286079991097,proxy,5,0.5486807701692128,67993337.6,ok,0.03733409090909091,ok,0.93245,0.0621328125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,266.5,ok,,27.8,ue2_qfi2,39,135.0,3379.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,TwoTier,161576974,True
ue5_qfi9,280.5,298.25,299.25,299.75,ok,0.2884727334188644,ok,ue1_qfi2,1,1,1,2206.0,data,ok,2.0,False,,proxy,3,0,,ue16_qfi2,0.03355704697986577,149,150.0,ok,,ue19_qfi2,150.098,ok,,0,ok,20,,ue1_qfi4,0.12335266666666667,ok,0.7208780387909448,proxy,5,0.6997143926285562,66895408.0,ok,0.03685227272727273,ok,0.931025,0.0694734375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue13_qfi2,102.377,ok,,18.4,ue9_qfi2,18,204.0,2148.75,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,PF,35492826,True
ue5_qfi9,262.0,298.75,299.75,300.0,ok,0.31187880751558805,ok,ue8_qfi9,1,1,1,3795.5,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.0,147,150.0,ok,,ue18_qfi2,148.846,ok,,0,ok,20,,ue19_qfi2,0.0,ok,0.6758279274184235,proxy,5,0.6518925275472477,64933425.6,ok,0.04104090909090909,ok,0.9223659090909091,0.360084375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue10_qfi9,135.0,ok,,24.4,ue5_qfi2,10,381.25,2150.5,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,Reservation,35492826,True
ue4_qfi9,238.0,293.0,297.25,298.75,ok,0.2715890017221796,ok,ue4_qfi83,1,1,1,4246.0,data,ok,2.0,False,,proxy,3,0,,ue11_qfi2,0.2702702702702703,148,150.0,ok,,ue17_qfi2,148.807,ok,,1,ok,20,,ue11_qfi2,0.34360240000000003,ok,0.5854800661727733,proxy,5,0.5330974006145558,68552624.0,ok,0.03711818181818182,ok,0.931340909090909,0.060125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,163.75,ok,,24.6,ue6_qfi2,31,399.0,3150.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,TwoTier,35492826,True
ue8_qfi9,225.5,225.5,225.5,225.5,ok,0.2930740955406987,ok,ue12_qfi1,1,1,1,4828.250000000001,data,ok,2.0,False,,proxy,3,0,,ue14_qfi2,0.033783783783783786,148,150.0,ok,,ue13_qfi2,149.878,ok,,0,ok,20,,ue1_qfi4,0.13471813333333335,ok,0.7226672888827774,proxy,5,0.6989404401604733,66587985.6,ok,0.036097727272727274,ok,0.9300840909090909,0.0706734375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue5_qfi9,87.0,ok,,16.0,ue6_qfi2,20,360.25,2843.25,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,PF,376383645,True
ue4_qfi9,286.75,298.75,299.5,300.0,ok,0.31105889954910865,ok,ue4_qfi9,1,1,1,4352.5,data,ok,2.0,False,,proxy,3,0,,ue15_qfi2,0.0945945945945946,148,150.0,ok,,ue16_qfi2,149.991,ok,,0,ok,20,,ue1_qfi4,0.17545213333333334,ok,0.6727856940458683,proxy,5,0.6500486989181326,64942150.4,ok,0.04109090909090909,ok,0.9207545454545455,0.381059375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue10_qfi9,228.0,ok,,22.6,ue4_qfi2,10,361.75,1428.5,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,Reservation,376383645,True
ue2_qfi9,44.25,295.25,298.25,299.25,ok,0.2843982635857798,ok,ue3_qfi83,1,1,1,4654.5,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.0,147,150.0,ok,,ue14_qfi2,147.962,ok,,0,ok,20,,ue19_qfi2,0.0,ok,0.5877405314256905,proxy,5,0.5470039214405819,67371966.4,ok,0.036690909090909093,ok,0.9317511363636364,0.06298125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,255.0,ok,,25.2,ue5_qfi2,35,270.0,3308.25,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,TwoTier,376383645,True
ue2_qfi9,233.0,294.5,298.25,299.25,ok,0.2881666081497212,ok,ue1_qfi2,1,1,1,2211.5,data,ok,2.0,False,,proxy,3,0,,ue18_qfi2,0.033783783783783786,148,150.0,ok,,ue14_qfi2,150.143,ok,,1,ok,20,,ue1_qfi4,0.13016626666666667,ok,0.7209385111835716,proxy,5,0.7068517349205728,66890238.4,ok,0.03686363636363636,ok,0.9298034090909091,0.0696078125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,66.25,ok,,16.2,ue10_qfi2,19,465.25,2743.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,PF,1746484539,True
ue2_qfi9,290.5,299.5,300.0,300.25,ok,0.3035192369060456,ok,ue1_qfi83,1,1,1,4617.500000000001,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.07432432432432433,148,150.0,ok,,ue17_qfi2,149.987,ok,,0,ok,20,,ue1_qfi4,0.1775184,ok,0.665298972015113,proxy,5,0.6257961771523983,65575987.2,ok,0.04046363636363636,ok,0.9203022727272727,0.383565625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue13_qfi2,114.53900000000002,ok,,12.4,ue14_qfi2,11,1228.0,3111.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,Reservation,1746484539,True
ue1_qfi9,13.25,294.5,298.5,299.5,ok,0.27500093353886695,ok,ue1_qfi83,1,1,1,4655.75,data,ok,2.0,False,,proxy,3,0,,ue9_qfi2,0.16891891891891891,148,150.0,ok,,ue19_qfi2,149.586,ok,,1,ok,20,,ue9_qfi2,0.331678,ok,0.590644341193485,proxy,5,0.5560336575273045,68184952.0,ok,0.03705,ok,0.9312613636363636,0.0609140625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,286.25,ok,,18.0,ue1_qfi2,30,542.0,3846.5,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,TwoTier,1746484539,True
ue1_qfi9,275.5,298.25,299.25,299.75,ok,0.30106165505886157,ok,ue8_qfi1,1,1,1,4976.0,data,ok,2.0,False,,proxy,3,0,,ue14_qfi2,0.02702702702702703,148,150.0,ok,,ue16_qfi2,150.046,ok,,1,ok,21,,ue1_qfi4,0.12576986666666665,ok,0.7425669788584546,proxy,5,0.7008995549028864,68931718.4,ok,0.03734318181818182,ok,0.9292863636363636,0.06776875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue10_qfi9,234.5,ok,,13.0,ue6_qfi2,23,480.5,3447.75,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,PF,1826701614,True
ue6_qfi9,281.5,298.75,299.75,300.0,ok,0.31067774391123254,ok,ue2_qfi83,1,1,1,4518.000000000001,data,ok,2.0,False,,proxy,3,0,,ue17_qfi2,0.16891891891891891,148,150.0,ok,,ue18_qfi2,149.828,ok,,0,ok,21,,ue1_qfi4,0.15569493333333334,ok,0.6774933779182924,proxy,5,0.6360530105116541,68025793.6,ok,0.04125909090909091,ok,0.9253022727272727,0.35618125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi9,170.0,ok,,6.4,ue16_qfi2,12,1130.0,4230.75,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,Reservation,1826701614,True
ue6_qfi9,39.5,276.5,290.5,295.0,ok,0.3442212890693684,ok,ue13_qfi9,1,1,2,3271.75,data,ok,2.0,False,,proxy,3,0,,ue16_qfi2,0.0,147,150.0,ok,,ue13_qfi2,143.155,ok,,6,ok,21,,ue16_qfi2,0.0,ok,0.6404986426096951,proxy,5,0.5308561260116668,64881211.2,ok,0.03651818181818182,ok,0.9281886363636364,0.06403125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,257.25,ok,,28.2,ue6_qfi2,25,294.25,2253.75,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,TwoTier,1826701614,True
ue2_qfi9,186.0,289.0,296.25,298.25,ok,0.308075254539131,ok,ue12_qfi9,1,1,1,4081.5,data,ok,2.0,False,,proxy,3,0,,ue18_qfi2,0.040268456375838924,149,150.0,ok,,ue16_qfi2,150.15,ok,,0,ok,21,,ue2_qfi4,0.12516786666666666,ok,0.7349935394441204,proxy,5,0.7076629214101005,68454673.6,ok,0.03653636363636364,ok,0.9319886363636364,0.0698765625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue10_qfi2,125.33399999999999,ok,,13.6,ue4_qfi2,18,401.0,3080.75,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,PF,1367864806,True
ue4_qfi9,291.5,299.5,300.0,300.25,ok,0.3242855889959245,ok,ue4_qfi83,1,2,2,3139.2499999999995,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.0,147,150.0,ok,,ue14_qfi2,150.11,ok,,0,ok,21,,ue19_qfi2,0.0,ok,0.6678175725095842,proxy,5,0.6256964079342746,67003859.2,ok,0.04056590909090909,ok,0.9255943181818181,0.351384375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue8_qfi9,172.5,ok,,13.6,ue14_qfi2,16,827.5,3185.0,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,Reservation,1367864806,True
ue4_qfi9,114.5,289.75,296.25,298.25,ok,0.33599577270544134,ok,ue12_qfi1,1,1,1,4047.5000000000005,data,ok,2.0,False,,proxy,3,0,,ue16_qfi2,0.0,147,150.0,ok,,ue6_qfi2,141.98,ok,,4,ok,21,,ue16_qfi2,0.0,ok,0.6260827509550528,proxy,5,0.5565883418569872,66022915.2,ok,0.03621136363636364,ok,0.9318818181818181,0.0629578125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue6_qfi9,222.5,ok,,26.8,ue5_qfi2,22,377.5,2433.5,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,TwoTier,1367864806,True
ue4_qfi9,229.5,293.5,297.5,298.75,ok,0.3189983198810307,ok,ue7_qfi1,1,1,1,4347.75,data,ok,2.0,False,,proxy,3,0,,ue14_qfi2,0.02702702702702703,148,150.0,ok,,ue17_qfi2,150.08,ok,,1,ok,21,,ue1_qfi4,0.12451346666666667,ok,0.7208649292924245,proxy,5,0.6895264868946184,67081828.8,ok,0.037838636363636366,ok,0.9299602272727273,0.07048125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,111.0,ok,,14.4,ue5_qfi2,18,666.5,2983.0,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,PF,1097657231,True
ue6_qfi9,281.25,298.75,299.75,300.0,ok,0.33314859279173753,ok,ue2_qfi83,1,1,1,3336.5,data,ok,2.0,False,,proxy,3,0,,ue18_qfi2,0.07432432432432433,148,150.0,ok,,ue18_qfi2,150.102,ok,,0,ok,21,,ue1_qfi4,0.1719992,ok,0.6758004432125795,proxy,5,0.6451821543418745,65901664.0,ok,0.04130227272727273,ok,0.92395,0.356509375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,186.25,ok,,13.2,ue17_qfi2,12,596.0,3052.75,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,Reservation,1097657231,True
ue6_qfi9,207.25,291.5,296.75,298.5,ok,0.30942778249291447,ok,ue3_qfi83,1,2,2,3006.7500000000005,data,ok,2.0,False,,proxy,3,0,,ue11_qfi2,0.013605442176870748,147,150.0,ok,,ue14_qfi2,149.456,ok,,0,ok,21,,ue11_qfi2,0.012586,ok,0.6020716899335212,proxy,5,0.5320345364966219,68129284.8,ok,0.037627272727272724,ok,0.9293727272727272,0.0619296875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,233.5,ok,,24.8,ue5_qfi2,25,218.75,2411.5,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,TwoTier,1097657231,True
ue2_qfi9,273.75,295.5,298.25,299.25,ok,0.32133642577442256,ok,ue8_qfi1,1,1,1,3021.25,data,ok,2.0,False,,proxy,3,0,,ue15_qfi2,0.02702702702702703,148,150.0,ok,,ue3_qfi2,149.777,ok,,0,ok,21,,ue1_qfi4,0.1101184,ok,0.7258013457371557,proxy,5,0.7028747351073166,67117059.2,ok,0.03681818181818182,ok,0.9289272727272727,0.06968125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue12_qfi2,97.805,ok,,15.8,ue7_qfi2,19,333.5,2596.25,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,PF,579362555,True
ue6_qfi9,287.5,299.0,299.75,300.0,ok,0.3372151190690312,ok,ue1_qfi83,1,1,1,4260.5,data,ok,2.0,False,,proxy,3,0,,ue15_qfi2,0.10135135135135136,148,150.0,ok,,ue17_qfi2,149.858,ok,,0,ok,21,,ue1_qfi4,0.1424432,ok,0.6717762163500766,proxy,5,0.6361292171114871,65863262.4,ok,0.04089318181818182,ok,0.921221590909091,0.3769,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue13_qfi9,205.0,ok,,7.2,ue16_qfi2,10,1530.25,3933.25,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,Reservation,579362555,True
ue2_qfi9,205.75,290.75,296.5,298.5,ok,0.3084667210521999,ok,ue1_qfi83,1,1,1,4199.25,data,ok,2.0,False,,proxy,3,0,,ue15_qfi2,0.033783783783783786,148,150.0,ok,,ue15_qfi2,149.853,ok,,0,ok,21,,ue1_qfi4,0.16738573333333334,ok,0.5911807921454131,proxy,5,0.5495357964619719,68453148.8,ok,0.036475,ok,0.9314102272727273,0.06080625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,188.75,ok,,25.2,ue6_qfi2,29,465.0,3114.25,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,TwoTier,579362555,True
ue6_qfi9,298.0,300.0,300.25,300.25,ok,0.32490389713712087,ok,ue5_qfi83,1,1,1,2444.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue16_qfi2,0.02702702702702703,148,150.0,ok,,ue2_qfi2,149.667,ok,,0,ok,21,,ue2_qfi4,0.1204196,ok,0.7334741175748399,proxy,5,0.6878984171551763,66740187.2,ok,0.03682727272727273,ok,0.9293397727272728,0.0707546875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue5_qfi2,67.82999999999998,ok,,14.6,ue11_qfi2,16,723.5,2962.25,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,PF,661058651,True
ue6_qfi9,275.75,298.75,299.5,300.0,ok,0.34307334584973026,ok,ue2_qfi9,1,2,2,3857.9999999999995,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.10810810810810811,148,150.0,ok,,ue17_qfi2,150.025,ok,,0,ok,21,,ue2_qfi4,0.1586416,ok,0.6721525216525632,proxy,5,0.634694229638578,65082292.8,ok,0.04100227272727273,ok,0.9208909090909091,0.3831703125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue11_qfi9,147.75,ok,,8.0,ue18_qfi2,10,1049.25,3826.0,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,Reservation,661058651,True
ue2_qfi9,191.25,290.5,296.5,298.25,ok,0.32699465433883773,ok,ue2_qfi83,1,1,1,4107.5,data,ok,2.0,False,,proxy,3,0,,ue17_qfi2,0.0,147,150.0,ok,,ue12_qfi2,146.275,ok,,1,ok,21,,ue17_qfi2,0.0,ok,0.6001983977632828,proxy,5,0.5388303982299977,66483073.6,ok,0.03692954545454546,ok,0.9302909090909091,0.063240625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,126.25,ok,,24.4,ue1_qfi2,27,353.5,3241.0,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,TwoTier,661058651,True
ue4_qfi9,285.75,299.0,299.75,300.0,ok,0.31820735609457884,ok,ue8_qfi9,1,1,1,3001.25,data,ok,2.0,False,,proxy,3,0,,ue14_qfi2,0.04054054054054054,148,150.0,ok,,ue17_qfi2,150.108,ok,,0,ok,21,,ue2_qfi4,0.12126773333333334,ok,0.7239541751272438,proxy,5,0.6990144937841503,67379960.0,ok,0.037038636363636364,ok,0.9300238636363637,0.0685046875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue8_qfi2,105.51299999999998,ok,,14.6,ue13_qfi2,21,295.0,3061.0,30.303,ok,33.0,,pending,,pending,mixed,2,2,32,PF,87989972,True
