M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.status,M07.met,M07.status,M07.total,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,bg,duty_cycle,inf_scenario,k2_slots,load_mult,mfbr_multiple,min_rb,n_ues,pdb_ms,scheduler,seed,shared_lcg,snr_spread_db,sr_period_slots
ue2_qfi9,97.25,290.5,298.5,299.5,ok,0.8401164982923001,ok,ue5_qfi1,0,0,0,139.00000000000023,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,48.947,ok,5,ok,32,ue6_qfi2,0.0,ok,0.3669174430208327,proxy,5,0.3667857163047643,67894204.8,ok,0.025618181818181818,ok,0.9294534090909091,0.04139375,ok,ue1_qfi1,0.5306122448979592,49,100.0,data,ok,0.0,ue2_qfi9,202.25,ok,30.4,ue4_qfi2,14,91.5,1085.25,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,TwoTier,1826701614,,,
ue17_qfi2,134.458,148.609,149.807,150.123,ok,0.8403141955716132,ok,ue5_qfi82,0,0,0,54.49999999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.02027027027027027,148,150.0,ok,ue4_qfi2,150.25,ok,0,ok,32,ue16_qfi2,0.485002,ok,0.46398321306753465,proxy,5,0.4539094799895623,67986171.2,ok,0.026170454545454545,ok,0.9304511363636364,0.043171875,ok,ue1_qfi2,1.0,809,150.0,data,ok,0.0,ue10_qfi2,17.54400000000001,ok,1.4,ue7_qfi2,5,1942.0,4872.5,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,PF,1367864806,,,
ue23_qfi9,299.75,300.25,300.25,300.25,ok,0.8451544533346177,ok,ue3_qfi1,1,1,2,2896.25,data,ok,2.0,False,,proxy,3,0,ue17_qfi2,0.0,148,150.0,ok,ue16_qfi2,149.408,ok,3,ok,32,ue17_qfi2,0.0,ok,0.45193915753657665,proxy,5,0.39555586790475405,66046400.0,ok,0.025156818181818183,ok,0.9248068181818182,0.357584375,ok,ue3_qfi1,0.16666666666666666,12,100.0,data,ok,0.0,ue15_qfi9,112.75,ok,22.0,ue16_qfi2,15,699.0,2407.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,Reservation,1367864806,,,
ue3_qfi9,140.0,298.75,299.75,300.0,ok,0.8439035033501018,ok,ue5_qfi1,0,0,0,127.49999999999994,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,36.094,ok,5,ok,32,ue6_qfi2,0.0,ok,0.36667908673314853,proxy,5,0.3664467594752508,66429700.8,ok,0.026329545454545456,ok,0.9296681818181818,0.0435890625,ok,ue4_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi9,160.0,ok,30.2,ue4_qfi2,6,101.75,465.5,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,TwoTier,1367864806,,,
ue30_qfi2,134.263,148.948,149.715,150.101,ok,0.8413929906775244,ok,ue25_qfi82,0,0,0,100.00000000000009,data,ok,2.0,False,,proxy,3,0,ue14_qfi2,0.02027027027027027,148,150.0,ok,ue31_qfi2,150.25,ok,0,ok,32,ue27_qfi2,0.47338040000000003,ok,0.4624802375885104,proxy,5,0.45438978670905206,67533708.8,ok,0.02618409090909091,ok,0.9306840909090909,0.043484375,ok,ue25_qfi82,0.9897959183673469,98,100.0,data,ok,0.0,ue31_qfi2,17.923000000000002,ok,1.6,ue17_qfi2,7,2170.0,4925.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,PF,1097657231,,,
ue18_qfi9,300.0,300.25,300.25,300.25,ok,0.8464433447335931,ok,ue13_qfi9,1,1,1,2506.25,data,ok,2.0,False,,proxy,3,0,ue17_qfi2,0.0,147,150.0,ok,ue4_qfi2,148.504,ok,2,ok,32,ue17_qfi2,0.0,ok,0.4492252349287929,proxy,5,0.39747923435027477,65271467.2,ok,0.025236363636363637,ok,0.9208193181818182,0.362715625,ok,ue1_qfi1,0.09090909090909091,11,100.0,data,ok,0.0,ue13_qfi9,210.0,ok,23.4,ue15_qfi2,16,240.0,2177.5,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,Reservation,1097657231,,,
ue1_qfi9,266.5,299.5,300.0,300.0,ok,0.8444647912638028,ok,ue2_qfi1,0,0,0,149.2499999999999,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue2_qfi2,49.464,ok,5,ok,32,ue6_qfi2,0.0,ok,0.3662691653098184,proxy,5,0.36514699822018093,66177417.6,ok,0.026088636363636362,ok,0.9308784090909091,0.044278125,ok,ue5_qfi1,0.3877551020408163,49,100.0,data,ok,0.0,ue2_qfi9,190.5,ok,30.4,ue2_qfi2,9,103.0,755.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,TwoTier,1097657231,,,
ue30_qfi2,133.325,148.813,149.949,150.187,ok,0.8405571994608537,ok,ue2_qfi82,0,0,0,55.49999999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.02027027027027027,148,150.0,ok,ue19_qfi2,150.099,ok,0,ok,32,ue22_qfi2,0.48608359999999995,ok,0.4633939633554989,proxy,5,0.45397233459033587,67974388.8,ok,0.02614318181818182,ok,0.9314602272727273,0.042959375,ok,ue1_qfi2,1.0,829,150.0,data,ok,0.0,ue24_qfi2,17.951000000000022,ok,2.4,ue11_qfi2,7,2475.5,4718.5,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,PF,579362555,,,
ue19_qfi9,300.0,300.25,300.25,300.25,ok,0.8462041571615915,ok,ue19_qfi9,0,0,0,420.2500000000002,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.0,147,150.0,ok,ue19_qfi2,83.918,ok,15,ok,32,ue16_qfi2,0.0,ok,0.5024752483940973,proxy,5,0.49545996325343894,66842852.8,ok,0.025468181818181817,ok,0.9272761363636364,0.3259265625,ok,ue12_qfi1,0.35,40,100.0,data,ok,0.0,ue19_qfi2,86.021,ok,30.0,ue2_qfi2,12,108.75,933.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,Reservation,579362555,,,
ue1_qfi9,183.5,298.0,299.5,299.75,ok,0.8414188689336626,ok,ue5_qfi1,0,0,0,126.49999999999983,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue3_qfi2,45.112,ok,5,ok,32,ue6_qfi2,0.0,ok,0.36676282692526957,proxy,5,0.3659216509774507,67460646.4,ok,0.025836363636363636,ok,0.9310602272727273,0.0414578125,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue4_qfi9,208.75,ok,30.0,ue3_qfi2,10,99.5,762.5,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,TwoTier,579362555,,,
ue17_qfi2,133.634,148.425,149.789,150.138,ok,0.8412878540888823,ok,ue28_qfi82,0,0,0,99.99999999999964,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.02027027027027027,148,150.0,ok,ue16_qfi2,150.192,ok,0,ok,32,ue1_qfi2,0.48449,ok,0.462896401414573,proxy,5,0.45494706041528954,67582913.6,ok,0.026763636363636364,ok,0.9308931818181818,0.0437375,ok,ue1_qfi2,1.0,731,150.0,data,ok,0.0,ue10_qfi2,17.401999999999987,ok,1.6,ue19_qfi2,5,1965.75,4839.75,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,PF,661058651,,,
ue18_qfi9,299.75,300.25,300.25,300.25,ok,0.8473009098867048,ok,ue7_qfi9,0,1,3,1717.0,data,ok,2.0,False,,proxy,3,0,ue17_qfi2,0.0,147,150.0,ok,ue10_qfi2,139.198,ok,5,ok,32,ue17_qfi2,0.0,ok,0.46941862939965306,proxy,5,0.43632448133778284,65152766.4,ok,0.025411363636363635,ok,0.9227011363636364,0.3618390625,ok,ue8_qfi1,0.05555555555555555,18,100.0,data,ok,0.0,ue9_qfi2,96.696,ok,29.8,ue12_qfi2,17,184.75,1512.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,Reservation,661058651,,,
ue1_qfi9,253.25,299.75,300.0,300.25,ok,0.8462320209486078,ok,ue5_qfi1,0,0,0,128.75000000000014,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,41.452,ok,5,ok,32,ue6_qfi2,0.0,ok,0.3659055917957281,proxy,5,0.36430237312790975,65453068.8,ok,0.025786363636363635,ok,0.9312795454545455,0.045228125,ok,ue2_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue2_qfi9,211.25,ok,30.4,ue5_qfi2,8,98.5,613.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,TwoTier,661058651,,,
ue7_qfi2,133.429,148.196,149.923,150.153,ok,0.8406513026044142,ok,ue12_qfi82,0,0,0,55.750000000000185,data,ok,2.0,False,,proxy,3,0,ue14_qfi2,0.02027027027027027,148,150.0,ok,ue21_qfi2,150.2,ok,0,ok,32,ue30_qfi2,0.4826196,ok,0.4633246515300513,proxy,5,0.4555181370007536,67878848.0,ok,0.02643409090909091,ok,0.9313488636363636,0.043009375,ok,ue1_qfi2,1.0,764,150.0,data,ok,0.0,ue8_qfi2,17.40299999999999,ok,1.4,ue31_qfi2,5,3281.75,4879.5,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,PF,87989972,,,
ue28_qfi9,300.0,300.25,300.25,300.25,ok,0.8463935885347152,ok,ue28_qfi1,0,1,1,1143.0000000000002,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.0,148,150.0,ok,ue28_qfi2,142.289,ok,13,ok,32,ue16_qfi2,0.0,ok,0.48630526432427823,proxy,5,0.43921217160157083,66084756.8,ok,0.02533409090909091,ok,0.9255568181818182,0.3417515625,ok,ue7_qfi1,0.14285714285714285,28,100.0,data,ok,0.0,ue10_qfi2,105.571,ok,30.0,ue12_qfi2,16,125.75,1399.75,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,Reservation,87989972,,,
ue1_qfi9,162.0,293.75,299.0,299.5,ok,0.8390750086264417,ok,ue4_qfi1,0,0,0,128.75000000000014,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,45.257,ok,4,ok,32,ue6_qfi2,0.0,ok,0.3668487106792438,proxy,5,0.366134148446241,68391795.2,ok,0.026570454545454546,ok,0.9318,0.0400484375,ok,ue4_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi9,137.5,ok,30.2,ue3_qfi2,8,80.25,585.5,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,TwoTier,87989972,,,
ue18_qfi2,133.038,148.711,149.922,150.125,ok,0.8389884025567447,ok,ue10_qfi82,0,0,0,54.749999999999964,data,ok,2.0,False,,proxy,3,0,ue9_qfi2,0.02027027027027027,148,150.0,ok,ue17_qfi2,150.215,ok,0,ok,32,ue32_qfi2,0.4539408,ok,0.4639553496864366,proxy,5,0.457237854021988,68484328.0,ok,0.026663636363636365,ok,0.9318113636363636,0.0425734375,ok,ue1_qfi2,1.0,903,150.0,data,ok,0.0,ue28_qfi2,17.89699999999999,ok,1.6,ue5_qfi2,5,2467.0,4843.75,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,PF,161576974,,,
ue18_qfi9,300.0,300.25,300.25,300.25,ok,0.8440970219901969,ok,ue2_qfi9,0,1,2,1289.4999999999998,data,ok,2.0,False,,proxy,3,0,ue17_qfi2,0.0,147,150.0,ok,ue16_qfi2,127.193,ok,11,ok,32,ue17_qfi2,0.0,ok,0.4880362976689464,proxy,5,0.4689720180797081,66730436.8,ok,0.02530681818181818,ok,0.9252534090909091,0.3451828125,ok,ue11_qfi1,0.06896551724137931,29,100.0,data,ok,0.0,ue9_qfi2,100.118,ok,30.2,ue11_qfi2,23,158.75,2008.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,Reservation,161576974,,,
ue1_qfi9,67.25,184.5,204.75,211.5,ok,0.838336412144786,ok,ue2_qfi1,0,0,0,137.49999999999994,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,38.678,ok,5,ok,32,ue6_qfi2,0.0,ok,0.3670387422204015,proxy,5,0.36691874238068395,68675299.2,ok,0.026263636363636364,ok,0.9323590909090909,0.0402953125,ok,ue2_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi9,144.25,ok,30.4,ue5_qfi2,6,82.5,460.25,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,TwoTier,161576974,,,
ue28_qfi2,133.346,148.45,149.5,150.113,ok,0.8388930131954249,ok,ue6_qfi82,0,0,0,56.00000000000005,data,ok,2.0,False,,proxy,3,0,ue15_qfi2,0.02027027027027027,148,150.0,ok,ue26_qfi2,150.071,ok,0,ok,32,ue32_qfi2,0.4651324,ok,0.46459920008725764,proxy,5,0.45621083420106373,68780820.8,ok,0.026370454545454544,ok,0.9327136363636364,0.04255,ok,ue1_qfi2,1.0,799,150.0,data,ok,0.0,ue26_qfi2,17.468999999999994,ok,2.0,ue11_qfi2,8,1731.25,4861.25,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,PF,35492826,,,
ue21_qfi9,300.0,300.25,300.25,300.25,ok,0.8455974351379971,ok,ue15_qfi1,0,0,0,431.75000000000006,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.0,148,150.0,ok,ue21_qfi2,83.219,ok,15,ok,32,ue16_qfi2,0.0,ok,0.5022753789009207,proxy,5,0.496379165455613,67220432.0,ok,0.02530227272727273,ok,0.9281829545454545,0.324290625,ok,ue5_qfi1,0.2926829268292683,41,100.0,data,ok,0.0,ue21_qfi2,81.64,ok,30.2,ue4_qfi2,14,118.0,1167.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,Reservation,35492826,,,
ue1_qfi9,170.0,299.25,299.75,300.0,ok,0.8444952430475133,ok,ue3_qfi1,0,0,0,130.24999999999997,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,42.333,ok,5,ok,32,ue6_qfi2,0.0,ok,0.3664257611326582,proxy,5,0.36588641508054437,66193292.800000004,ok,0.026602272727272728,ok,0.9338647727272728,0.0437875,ok,ue2_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue3_qfi9,187.25,ok,30.4,ue4_qfi2,10,92.5,761.25,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,TwoTier,35492826,,,
ue7_qfi2,133.659,148.907,150.011,150.122,ok,0.8402250062187657,ok,ue10_qfi82,0,0,0,54.49999999999999,data,ok,2.0,False,,proxy,3,0,ue18_qfi2,0.02027027027027027,148,150.0,ok,ue9_qfi2,150.116,ok,0,ok,32,ue8_qfi2,0.4794044,ok,0.4635763307109132,proxy,5,0.4547578026318773,68039846.4,ok,0.026352272727272728,ok,0.9334568181818181,0.0435703125,ok,ue1_qfi2,1.0,933,150.0,data,ok,0.0,ue31_qfi2,17.88300000000001,ok,1.2,ue21_qfi2,5,4348.75,4930.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,PF,376383645,,,
ue17_qfi9,300.0,300.25,300.25,300.25,ok,0.8462906216156555,ok,ue17_qfi9,0,1,1,1754.75,data,ok,2.0,False,,proxy,3,0,ue18_qfi2,0.0,148,150.0,ok,ue7_qfi2,142.949,ok,7,ok,32,ue18_qfi2,0.0,ok,0.47470854814779295,proxy,5,0.45293776335365665,65680571.2,ok,0.025486363636363637,ok,0.9257261363636363,0.349128125,ok,ue17_qfi1,0.06666666666666667,15,100.0,data,ok,0.0,ue7_qfi2,100.375,ok,29.8,ue2_qfi2,17,184.25,1711.75,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,Reservation,376383645,,,
ue1_qfi9,89.5,253.0,282.0,291.0,ok,0.8386194921716171,ok,ue4_qfi1,0,0,0,144.49999999999986,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,38.638,ok,5,ok,32,ue6_qfi2,0.0,ok,0.36692636980175825,proxy,5,0.3665577501719203,68508752.0,ok,0.02700909090909091,ok,0.9338352272727273,0.0409234375,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi9,201.5,ok,30.4,ue5_qfi2,6,81.25,464.5,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,TwoTier,376383645,,,
ue15_qfi2,133.929,148.986,149.8,150.129,ok,0.8417129092800937,ok,ue14_qfi82,0,0,0,54.49999999999999,data,ok,2.0,False,,proxy,3,0,ue24_qfi2,0.02027027027027027,148,150.0,ok,ue4_qfi2,150.113,ok,0,ok,32,ue3_qfi2,0.4781128,ok,0.46246159484485466,proxy,5,0.45460157573655213,67450136.0,ok,0.026954545454545453,ok,0.9326613636363636,0.0441046875,ok,ue1_qfi2,1.0,773,150.0,data,ok,0.0,ue20_qfi2,17.233000000000004,ok,2.2,ue30_qfi2,7,2418.5,4768.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,PF,1746484539,,,
ue30_qfi9,300.25,300.25,300.25,300.25,ok,0.847282597805008,ok,ue1_qfi9,1,1,2,2318.75,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.0,147,150.0,ok,ue15_qfi2,140.989,ok,3,ok,32,ue16_qfi2,0.0,ok,0.46745862277118133,proxy,5,0.42959653930430636,65205545.6,ok,0.02522272727272727,ok,0.9238670454545455,0.360584375,ok,ue30_qfi1,0.0,3,100.0,data,ok,0.0,ue12_qfi9,129.5,ok,25.2,ue24_qfi2,14,237.25,1738.75,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,Reservation,1746484539,,,
ue1_qfi9,251.25,299.75,300.0,300.25,ok,0.849733217879812,ok,ue5_qfi1,0,0,0,130.0,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,51.388,ok,5,ok,32,ue6_qfi2,0.0,ok,0.3657530853387444,proxy,5,0.36439911686646553,64054707.199999996,ok,0.026129545454545454,ok,0.9338647727272728,0.0472046875,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi9,191.75,ok,30.4,ue5_qfi2,12,113.75,962.25,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,32,,TwoTier,1746484539,,,
ue18_qfi2,134.403,148.488,149.791,150.131,ok,0.8569427478142895,ok,ue15_qfi82,0,0,0,54.49999999999999,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.02702702702702703,148,150.0,ok,ue19_qfi2,150.209,ok,0,ok,32,ue2_qfi2,0.48943440000000005,ok,0.46518690571266674,proxy,5,0.4584079293093091,69688176.0,ok,0.025654545454545454,ok,0.9299852272727273,0.04049375,ok,ue1_qfi2,1.0,800,150.0,data,ok,0.0,ue10_qfi2,17.673000000000002,ok,2.6,ue24_qfi2,9,2016.0,4802.5,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,PF,1826701614,,,
ue23_qfi9,300.0,300.25,300.25,300.25,ok,0.8652271557211128,ok,ue23_qfi1,0,0,1,599.4999999999999,data,ok,2.0,False,,proxy,3,0,ue15_qfi2,0.0,148,150.0,ok,ue18_qfi2,133.93,ok,15,ok,32,ue15_qfi2,0.0,ok,0.49813125057424656,proxy,5,0.49107505878334434,66920513.6,ok,0.02569090909090909,ok,0.9265954545454546,0.3241046875,ok,ue18_qfi1,0.25,4,100.0,data,ok,0.0,ue9_qfi2,110.86699999999999,ok,30.2,ue12_qfi2,14,88.75,1067.5,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,Reservation,1826701614,,,
ue4_qfi9,276.5,299.75,300.0,300.25,ok,0.8639699467882967,ok,ue2_qfi1,0,0,0,171.5,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue3_qfi2,31.85,ok,5,ok,32,ue6_qfi2,0.0,ok,0.3635654291127187,proxy,5,0.362220516865067,66891027.2,ok,0.02530227272727273,ok,0.9296670454545455,0.0418703125,ok,ue5_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue3_qfi9,155.0,ok,30.2,ue5_qfi2,6,87.75,458.0,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,TwoTier,1826701614,,,
ue18_qfi2,132.652,148.398,149.507,150.183,ok,0.8581095777602729,ok,ue28_qfi82,0,0,0,55.749999999999744,data,ok,2.0,False,,proxy,3,0,ue26_qfi2,0.02027027027027027,148,150.0,ok,ue32_qfi2,150.213,ok,0,ok,32,ue30_qfi2,0.49374,ok,0.4656791268879606,proxy,5,0.4587340365547744,69100680.0,ok,0.026075,ok,0.9303,0.041234375,ok,ue1_qfi2,1.0,812,150.0,data,ok,0.0,ue18_qfi2,17.531000000000006,ok,2.2,ue23_qfi2,7,1429.25,4808.0,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,PF,1367864806,,,
ue24_qfi9,300.0,300.25,300.25,300.25,ok,0.8656731739407232,ok,ue5_qfi9,0,1,1,1614.0000000000002,data,ok,2.0,False,,proxy,3,0,ue17_qfi2,0.0,148,150.0,ok,ue24_qfi2,140.341,ok,10,ok,32,ue17_qfi2,0.0,ok,0.49210841013289724,proxy,5,0.47072332200356154,66473548.8,ok,0.025461363636363636,ok,0.9256159090909091,0.3397015625,ok,ue24_qfi1,0.125,8,100.0,data,ok,0.0,ue4_qfi2,110.341,ok,30.2,ue9_qfi2,14,174.5,1372.75,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,Reservation,1367864806,,,
ue2_qfi9,183.0,299.75,300.0,300.25,ok,0.8595143864577853,ok,ue5_qfi1,0,0,0,136.0,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue5_qfi2,38.19,ok,5,ok,32,ue6_qfi2,0.0,ok,0.36444721421726956,proxy,5,0.3629670126752949,68733088.0,ok,0.025927272727272726,ok,0.9298863636363637,0.040375,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi9,175.75,ok,30.4,ue5_qfi2,6,114.5,537.5,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,TwoTier,1367864806,,,
ue17_qfi2,133.64,149.149,149.766,150.119,ok,0.8597552101162903,ok,ue6_qfi82,0,0,0,55.49999999999999,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.02027027027027027,148,150.0,ok,ue24_qfi2,150.073,ok,0,ok,32,ue23_qfi2,0.4711848,ok,0.46331119957408384,proxy,5,0.4564036360485,68218940.8,ok,0.026675,ok,0.9304943181818182,0.0429265625,ok,ue1_qfi2,1.0,829,150.0,data,ok,0.0,ue8_qfi2,17.61099999999999,ok,1.2,ue4_qfi2,5,2182.75,4949.25,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,PF,1097657231,,,
ue31_qfi9,300.0,300.25,300.25,300.25,ok,0.8648559660892843,ok,ue7_qfi9,0,1,1,1973.4999999999998,data,ok,2.0,False,,proxy,3,0,ue17_qfi2,0.0,147,150.0,ok,ue7_qfi2,134.011,ok,11,ok,32,ue17_qfi2,0.0,ok,0.4846684600118028,proxy,5,0.46090175601158306,66247923.2,ok,0.02535,ok,0.9268738636363636,0.339803125,ok,ue6_qfi1,0.1,20,100.0,data,ok,0.0,ue7_qfi2,97.24900000000001,ok,30.0,ue12_qfi2,19,175.5,1813.25,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,Reservation,1097657231,,,
ue3_qfi9,296.75,300.0,300.25,300.25,ok,0.863075471382028,ok,ue5_qfi1,0,0,0,134.0,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,36.516,ok,5,ok,32,ue6_qfi2,0.0,ok,0.3638267392770565,proxy,5,0.363015727284444,67358283.2,ok,0.027,ok,0.9308602272727273,0.0432046875,ok,ue5_qfi1,0.3877551020408163,49,100.0,data,ok,0.0,ue5_qfi9,184.0,ok,30.4,ue4_qfi2,5,88.5,380.5,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,TwoTier,1097657231,,,
ue19_qfi2,133.047,148.223,149.319,150.09,ok,0.8628691061912261,ok,ue23_qfi82,0,0,0,55.750000000000185,data,ok,2.0,False,,proxy,3,0,ue11_qfi2,0.02027027027027027,148,150.0,ok,ue32_qfi2,150.241,ok,0,ok,32,ue29_qfi2,0.44812440000000003,ok,0.46116432948768243,proxy,5,0.4513892299850095,66735952.0,ok,0.02701818181818182,ok,0.9310988636363636,0.044925,ok,ue1_qfi2,1.0,782,150.0,data,ok,0.0,ue14_qfi2,17.85300000000001,ok,1.2,ue1_qfi2,4,3232.0,4868.0,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,PF,579362555,,,
ue20_qfi9,300.0,300.25,300.25,300.25,ok,0.8672583726805295,ok,ue14_qfi9,1,1,1,2346.0,data,ok,2.0,False,,proxy,3,0,ue17_qfi2,0.0,147,150.0,ok,ue23_qfi2,149.671,ok,0,ok,32,ue17_qfi2,0.0,ok,0.45535244546734577,proxy,5,0.40204103074443187,64450816.0,ok,0.02545681818181818,ok,0.9166738636363636,0.38436875,ok,ue5_qfi1,0.0,9,100.0,data,ok,0.0,ue6_qfi9,212.0,ok,22.6,ue6_qfi2,14,567.5,2460.75,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,Reservation,579362555,,,
ue2_qfi9,293.5,300.0,300.25,300.25,ok,0.8663675232069327,ok,ue5_qfi1,0,0,0,136.0,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue1_qfi2,29.358,ok,5,ok,32,ue6_qfi2,0.0,ok,0.36283964330788965,proxy,5,0.3616479786377434,65637988.8,ok,0.026777272727272726,ok,0.9319454545454545,0.0456359375,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue5_qfi9,93.75,ok,30.4,ue5_qfi2,2,117.0,185.0,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,TwoTier,579362555,,,
ue8_qfi2,134.521,148.658,149.986,150.136,ok,0.8601647761418059,ok,ue26_qfi82,0,0,0,54.25000000000002,data,ok,2.0,False,,proxy,3,0,ue4_qfi2,0.02702702702702703,148,150.0,ok,ue8_qfi2,150.136,ok,0,ok,32,ue21_qfi2,0.47418679999999996,ok,0.46375491598324486,proxy,5,0.4547061382542472,68091820.8,ok,0.026622727272727274,ok,0.9307681818181818,0.042415625,ok,ue1_qfi2,1.0,824,150.0,data,ok,0.0,ue2_qfi2,18.043000000000006,ok,2.2,ue15_qfi2,8,2306.25,4837.0,30.303,ok,33.0,,pending,,pending,,,,,1.5,,,32,,PF,661058651,,,
