M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.median_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.status,M07.met,M07.status,M07.total,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,M20.excluded_5qi,M20.flow,M20.gap_count_over_t_live,M20.gap_count_over_t_live_over_2,M20.gap_count_over_t_live_over_4,M20.max_gap_ms,M20.median_gap_ms,M20.role,M20.status,M20.t_live_s,duty_cycle,load_mult,n_ues,scheduler,seed,snr_spread_db
ue2_qfi9,60.25,299.5,300.0,300.0,ok,0.15503081277146974,ok,ue1_qfi1,0,0,0,398.2500000000002,302.00000000000006,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.9391891891891891,148,150.0,ok,ue1_qfi2,142.854,ok,6,ok,8,ue1_qfi2,0.9368676,ok,0.9033349953332805,proxy,5,0.8713208196655675,65780379.2,ok,0.005961363636363636,ok,0.9328568181818182,0.04285625,ok,ue1_qfi1,0.2222222222222222,9,100.0,data,ok,0.0,ue1_qfi9,274.5,ok,,30.2,ue8_qfi2,28,101.5,2136.75,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,398.2500000000002,302.00000000000006,data,ok,2.0,,0.75,8,TwoTier,87989972,12.0
ue3_qfi9,296.25,299.75,300.0,300.25,ok,0.15634439694356292,ok,ue1_qfi1,0,0,0,254.50000000000017,99.37499999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,39.424,ok,8,ok,8,ue7_qfi2,0.9522444,ok,0.9573488586540295,proxy,5,0.9496487736049442,66042796.8,ok,0.005913636363636364,ok,0.9338863636363637,0.0535734375,ok,ue7_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue6_qfi9,221.0,ok,,30.2,ue1_qfi2,1,66.25,66.25,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,254.50000000000017,99.37499999999999,data,ok,2.0,,0.75,8,PF,161576974,12.0
ue3_qfi9,292.75,299.75,300.0,300.25,ok,0.1792897186189104,ok,ue1_qfi1,0,0,0,120.00000000000011,99.49999999999991,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.0,148,150.0,ok,ue1_qfi2,24.255,ok,7,ok,8,ue2_qfi2,0.0,ok,0.895468153510353,proxy,5,0.8943862269601955,64229852.8,ok,0.004968181818181818,ok,0.9327329545454546,0.096821875,ok,ue6_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue5_qfi9,150.5,ok,,30.2,ue4_qfi2,1,69.5,69.5,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,120.00000000000011,99.49999999999991,data,ok,2.0,,0.75,8,Reservation,161576974,12.0
ue2_qfi9,294.0,300.0,300.0,300.25,ok,0.13930213762398885,ok,ue1_qfi1,0,0,0,405.7500000000003,115.87499999999997,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,149,150.0,ok,ue1_qfi2,92.321,ok,7,ok,8,ue7_qfi2,0.942474,ok,0.9403679515274612,proxy,5,0.9183441164457374,67062825.6,ok,0.005318181818181818,ok,0.9323534090909091,0.040946875,ok,ue1_qfi1,0.4166666666666667,24,100.0,data,ok,0.0,ue4_qfi9,172.5,ok,,30.0,ue8_qfi2,42,103.25,3474.75,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,405.7500000000003,115.87499999999997,data,ok,2.0,,0.75,8,TwoTier,161576974,12.0
ue3_qfi9,295.25,299.75,300.0,300.25,ok,0.15439226622967353,ok,ue2_qfi1,0,0,0,158.5,99.99999999999964,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,38.416,ok,8,ok,8,ue2_qfi2,0.9592268,ok,0.9619750502915034,proxy,5,0.9542825335526386,65952112.0,ok,0.005322727272727272,ok,0.932875,0.054996875,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi1,55.25,ok,,30.2,ue5_qfi2,1,67.25,67.25,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,0,0,158.5,99.99999999999964,data,ok,2.0,,0.75,8,PF,35492826,12.0
ue5_qfi9,294.5,299.75,300.0,300.25,ok,0.167670501054821,ok,ue7_qfi1,0,0,0,126.24999999999974,100.00000000000009,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,27.463,ok,8,ok,8,ue2_qfi2,0.9612156,ok,0.9641476311143512,proxy,5,0.9561487517574818,65188292.8,ok,0.004909090909090909,ok,0.9337170454545455,0.1225140625,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue6_qfi9,70.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue7_qfi1,0,0,0,126.24999999999974,100.00000000000009,data,ok,2.0,,0.75,8,Reservation,35492826,12.0
ue1_qfi9,71.75,300.0,300.25,300.25,ok,0.1303189576206356,ok,ue1_qfi1,0,0,1,595.0,181.875,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,148,150.0,ok,ue1_qfi2,86.064,ok,7,ok,8,ue1_qfi2,0.9437812,ok,0.9395809183585122,proxy,5,0.925916746913244,67543080.0,ok,0.005475,ok,0.9344659090909091,0.0417015625,ok,ue1_qfi1,0.3333333333333333,18,100.0,data,ok,0.0,ue1_qfi9,228.5,ok,,30.0,ue8_qfi2,44,98.0,3600.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,1,595.0,181.875,data,ok,2.0,,0.75,8,TwoTier,35492826,12.0
ue4_qfi9,295.25,299.75,300.0,300.25,ok,0.15440742652039063,ok,ue1_qfi1,0,0,1,729.7500000000001,100.25,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,54.608,ok,8,ok,8,ue7_qfi2,0.9625492,ok,0.9587543449409168,proxy,5,0.9512282271291661,65853646.4,ok,0.005625,ok,0.9331602272727273,0.053928125,ok,ue1_qfi1,0.4418604651162791,43,100.0,data,ok,0.0,ue5_qfi9,265.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,1,729.7500000000001,100.25,data,ok,2.0,,0.75,8,PF,376383645,12.0
ue1_qfi9,297.0,300.0,300.25,300.25,ok,0.18847649071583256,ok,ue1_qfi1,0,0,0,126.74999999999991,99.75000000000023,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.0,147,150.0,ok,ue1_qfi2,24.781,ok,7,ok,8,ue2_qfi2,0.0,ok,0.8936982215893214,proxy,5,0.8900646327700292,63310940.8,ok,0.005125,ok,0.9347034090909091,0.0974125,ok,ue4_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue5_qfi9,144.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,126.74999999999991,99.75000000000023,data,ok,2.0,,0.75,8,Reservation,376383645,12.0
ue1_qfi9,291.25,299.75,300.0,300.25,ok,0.14024473006543184,ok,ue1_qfi9,0,0,0,446.00000000000017,0.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.972972972972973,148,150.0,ok,ue1_qfi2,125.294,ok,8,ok,8,ue1_qfi2,0.9505355999999999,ok,0.9441638526139771,proxy,5,0.9128754633273097,66937404.8,ok,0.006213636363636364,ok,0.9343352272727272,0.04094375,ok,ue1_qfi1,0.3181818181818182,22,100.0,data,ok,0.0,ue5_qfi9,117.75,ok,,30.0,ue8_qfi2,43,96.25,3468.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,393.7500000000003,118.37499999999997,data,ok,2.0,,0.75,8,TwoTier,376383645,12.0
ue3_qfi9,295.75,299.75,300.0,300.25,ok,0.1530446831938525,ok,ue1_qfi1,0,0,1,638.7500000000001,99.74999999999979,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,57.427,ok,8,ok,8,ue8_qfi2,0.9604224,ok,0.9564443229619333,proxy,5,0.9324941699360857,66099724.8,ok,0.006361363636363636,ok,0.9317034090909091,0.0540265625,ok,ue7_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue6_qfi9,172.5,ok,,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,1,638.7500000000001,99.74999999999979,data,ok,2.0,,0.75,8,PF,1746484539,12.0
ue1_qfi9,297.25,300.0,300.25,300.25,ok,0.17765075079343987,ok,ue5_qfi1,0,0,0,121.0,99.99999999999997,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.0,148,150.0,ok,ue1_qfi2,26.448,ok,7,ok,8,ue2_qfi2,0.0,ok,0.8948171014085633,proxy,5,0.8897410842293335,64179060.800000004,ok,0.004981818181818182,ok,0.9327806818181819,0.0976828125,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue5_qfi9,188.0,ok,,30.0,ue4_qfi2,1,77.75,77.75,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue5_qfi1,0,0,0,121.0,99.99999999999997,data,ok,2.0,,0.75,8,Reservation,1746484539,12.0
ue2_qfi9,287.5,299.75,300.0,300.25,ok,0.13549403338707092,ok,ue2_qfi9,0,0,0,315.00000000000017,0.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.9328859060402684,149,150.0,ok,ue1_qfi2,145.199,ok,7,ok,8,ue1_qfi2,0.9269168000000001,ok,0.923273724645238,proxy,5,0.8946246540904927,67090798.4,ok,0.0056022727272727274,ok,0.9345920454545454,0.0418359375,ok,ue1_qfi1,0.0,1,100.0,data,ok,0.0,ue4_qfi9,165.75,ok,,30.2,ue8_qfi2,37,99.5,2953.75,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,0,0,312.24999999999994,99.87500000000013,data,ok,2.0,,0.75,8,TwoTier,1746484539,12.0
ue32_qfi9,298.5,300.0,300.25,300.25,ok,0.8197428859267276,ok,ue29_qfi82,0,0,4,511.7499999999997,498.7500000000002,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.0625,16,150.0,ok,ue29_qfi2,52.165,ok,0,ok,32,ue9_qfi2,0.2182488,ok,0.4633771400494222,proxy,5,0.4459981263765244,68721462.4,ok,0.021859090909090908,ok,0.930175,0.0353875,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue16_qfi2,77.74800000000002,ok,,,,,,,,ok,,,pending,,pending,"[8, 9]",ue29_qfi82,0,0,4,511.7499999999997,498.7500000000002,data,ok,2.0,0.1,1.0,32,PF,1826701614,
ue32_qfi9,300.0,300.25,300.25,300.25,ok,0.858665812711685,ok,ue12_qfi1,1,1,1,2040.75,2040.75,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.0,15,150.0,ok,ue6_qfi2,148.664,ok,0,ok,32,ue16_qfi2,0.0,ok,0.43499483352011986,proxy,5,0.4058298098417261,67703686.4,ok,0.021638636363636363,ok,0.9273079545454546,0.3200796875,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue32_qfi2,95.75000000000001,ok,,0.8,ue4_qfi2,3,2878.0,4529.5,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue12_qfi1,1,1,1,2040.75,2040.75,data,ok,2.0,0.1,1.0,32,Reservation,1826701614,
ue13_qfi9,263.75,299.75,300.0,300.25,ok,0.8111292057108904,ok,ue7_qfi2,0,1,2,1663.7500000000002,0.24999999999986144,data,ok,2.0,False,,proxy,3,0,ue10_qfi2,0.0,15,150.0,ok,ue5_qfi2,117.54,ok,0,ok,32,ue24_qfi2,0.0,ok,0.42535762409895056,proxy,5,0.411681272754199,69440724.8,ok,0.02119318181818182,ok,0.9287454545454545,0.0322375,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue5_qfi9,236.25,ok,,0.6,ue4_qfi2,1,4628.25,4628.25,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue7_qfi2,0,1,2,1663.7500000000002,0.24999999999986144,data,ok,2.0,0.1,1.0,32,TwoTier,1826701614,
ue32_qfi9,298.75,300.0,300.25,300.25,ok,0.8217539474839037,ok,ue10_qfi82,0,0,5,512.75,501.25000000000006,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.0625,16,150.0,ok,ue17_qfi2,51.25,ok,0,ok,32,ue10_qfi2,0.2196868,ok,0.4610248681819048,proxy,5,0.44585121379683923,67977931.2,ok,0.022322727272727272,ok,0.9313795454545455,0.035521875,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue28_qfi2,77.32800000000002,ok,,,,,,,,ok,,,pending,,pending,"[8, 9]",ue10_qfi82,0,0,5,512.75,501.25000000000006,data,ok,2.0,0.1,1.0,32,PF,1367864806,
ue17_qfi9,300.0,300.25,300.25,300.25,ok,0.8633718831340117,ok,ue9_qfi1,1,1,1,2040.75,2040.75,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.0,15,150.0,ok,ue8_qfi2,144.206,ok,0,ok,32,ue18_qfi2,0.0,ok,0.43591752171855536,proxy,5,0.41378112119906196,67146771.2,ok,0.02205681818181818,ok,0.9282659090909091,0.3299625,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue1_qfi2,79.543,ok,,0.4,ue8_qfi2,1,4528.25,4528.25,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue9_qfi1,1,1,1,2040.75,2040.75,data,ok,2.0,0.1,1.0,32,Reservation,1367864806,
ue22_qfi9,298.75,300.25,300.25,300.25,ok,0.8257509384268883,ok,ue22_qfi2,0,1,1,1646.0,1.9999999999997797,data,ok,2.0,False,,proxy,3,0,ue10_qfi2,0.0,15,150.0,ok,ue2_qfi2,139.806,ok,0,ok,32,ue23_qfi2,0.0,ok,0.40119726691661733,proxy,5,0.3652892570615416,63908939.2,ok,0.02183409090909091,ok,0.9302647727272727,0.036159375,ok,ue1_qfi1,0.0,2,100.0,data,ok,0.0,ue4_qfi9,261.5,ok,,1.4,ue3_qfi2,2,2908.75,3620.75,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue22_qfi2,0,1,1,1646.0,1.9999999999997797,data,ok,2.0,0.1,1.0,32,TwoTier,1367864806,
ue32_qfi9,298.75,300.0,300.25,300.25,ok,0.8222323661540756,ok,ue30_qfi82,0,0,4,515.0000000000001,500.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.0625,16,150.0,ok,ue17_qfi2,52.25,ok,0,ok,32,ue29_qfi2,0.2119144,ok,0.45939501030664986,proxy,5,0.44643513295855397,67844190.4,ok,0.021838636363636362,ok,0.9314147727272727,0.0364421875,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue9_qfi2,76.689,ok,,,,,,,,ok,,,pending,,pending,"[8, 9]",ue30_qfi82,0,0,4,515.0000000000001,500.0,data,ok,2.0,0.1,1.0,32,PF,1097657231,
ue17_qfi9,300.0,300.25,300.25,300.25,ok,0.8659082422392339,ok,ue3_qfi1,1,1,1,3034.5000000000005,3034.5000000000005,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.0,15,150.0,ok,ue10_qfi2,137.464,ok,0,ok,32,ue18_qfi2,0.0,ok,0.43528515033327925,proxy,5,0.41169468820568184,66406123.2,ok,0.021868181818181818,ok,0.9265681818181818,0.345740625,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue7_qfi2,80.11,ok,,0.4,ue10_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue3_qfi1,1,1,1,3034.5000000000005,3034.5000000000005,data,ok,2.0,0.1,1.0,32,Reservation,1097657231,
ue11_qfi9,250.75,299.75,300.0,300.25,ok,0.8248714387990292,ok,ue3_qfi1,1,1,1,4073.5,4073.5,data,ok,2.0,False,,proxy,3,0,ue12_qfi2,0.0,15,150.0,ok,ue2_qfi2,140.531,ok,0,ok,32,ue12_qfi2,0.0,ok,0.3866804406108526,proxy,5,0.37521990591967713,64732155.2,ok,0.02240909090909091,ok,0.9311079545454546,0.03615,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue3_qfi9,180.5,ok,,0.6,ue4_qfi2,1,4612.5,4612.5,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue3_qfi1,1,1,1,4073.5,4073.5,data,ok,2.0,0.1,1.0,32,TwoTier,1097657231,
ue32_qfi9,298.75,300.0,300.25,300.25,ok,0.823320889759731,ok,ue14_qfi82,0,0,3,516.2500000000003,497.50000000000006,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.0625,16,150.0,ok,ue23_qfi2,50.363,ok,0,ok,32,ue1_qfi2,0.21944439999999998,ok,0.4570557023371222,proxy,5,0.4402448068254347,67508564.8,ok,0.023288636363636362,ok,0.9310602272727273,0.0370125,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue32_qfi2,78.11399999999999,ok,,,,,,,,ok,,,pending,,pending,"[8, 9]",ue14_qfi82,0,0,3,516.2500000000003,497.50000000000006,data,ok,2.0,0.1,1.0,32,PF,579362555,
ue20_qfi9,300.0,300.25,300.25,300.25,ok,0.8708199015605551,ok,ue6_qfi2,0,1,2,1174.7499999999995,2.4999999999999467,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.0,15,150.0,ok,ue11_qfi2,51.418,ok,0,ok,32,ue21_qfi2,0.0,ok,0.4344436226581435,proxy,5,0.41224307998868026,65737923.2,ok,0.021725,ok,0.9203204545454545,0.369384375,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue18_qfi2,82.452,ok,,,,,,,,ok,,,pending,,pending,"[8, 9]",ue6_qfi2,0,1,2,1174.7499999999995,2.4999999999999467,data,ok,2.0,0.1,1.0,32,Reservation,579362555,
ue21_qfi9,298.75,300.0,300.25,300.25,ok,0.8203437680490928,ok,ue17_qfi2,0,1,3,1976.25,0.25000000000030553,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,15,150.0,ok,ue3_qfi2,139.362,ok,0,ok,32,ue24_qfi2,0.0,ok,0.41439221097708534,proxy,5,0.38748415133533537,66045720.0,ok,0.02276818181818182,ok,0.9303386363636363,0.0363828125,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue1_qfi9,244.25,ok,,0.4,ue1_qfi2,1,4912.75,4912.75,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue17_qfi2,0,1,3,1976.25,0.25000000000030553,data,ok,2.0,0.1,1.0,32,TwoTier,579362555,
ue32_qfi9,299.0,300.0,300.25,300.25,ok,0.8230572619803237,ok,ue21_qfi82,0,0,3,513.7499999999999,499.74999999999994,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.0625,16,150.0,ok,ue13_qfi2,53.006,ok,0,ok,32,ue22_qfi2,0.20813679999999998,ok,0.45792928616247314,proxy,5,0.44573835639602094,67757609.6,ok,0.02275909090909091,ok,0.9322125,0.036178125,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue28_qfi2,76.11099999999999,ok,,,,,,,,ok,,,pending,,pending,"[8, 9]",ue21_qfi82,0,0,3,513.7499999999999,499.74999999999994,data,ok,2.0,0.1,1.0,32,PF,661058651,
ue20_qfi9,300.0,300.25,300.25,300.25,ok,0.8631972034279581,ok,ue2_qfi1,1,1,1,2057.5,2057.5,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.0,15,150.0,ok,ue18_qfi2,148.471,ok,0,ok,32,ue15_qfi2,0.0,ok,0.43615246079399306,proxy,5,0.4116780758797348,67519552.0,ok,0.02203181818181818,ok,0.9281852272727272,0.3339125,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue9_qfi2,80.876,ok,,0.4,ue18_qfi2,1,3533.75,3533.75,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue2_qfi1,1,1,1,2057.5,2057.5,data,ok,2.0,0.1,1.0,32,Reservation,661058651,
ue22_qfi9,288.0,300.0,300.25,300.25,ok,0.8200795865609736,ok,ue17_qfi9,1,1,1,2909.5000000000005,0.0,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,15,150.0,ok,ue3_qfi2,145.489,ok,0,ok,32,ue23_qfi2,0.0,ok,0.41632708991000217,proxy,5,0.39583950889371833,66314785.6,ok,0.022118181818181818,ok,0.9304,0.035490625,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue3_qfi9,258.0,ok,,0.6,ue3_qfi2,1,4613.25,4613.25,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue17_qfi2,1,1,2,2896.25,0.0,data,ok,2.0,0.1,1.0,32,TwoTier,661058651,
ue32_qfi9,298.75,300.0,300.25,300.25,ok,0.8219044941708497,ok,ue10_qfi82,0,0,4,513.7500000000001,497.50000000000006,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.0625,16,150.0,ok,ue6_qfi2,53.5,ok,0,ok,32,ue21_qfi2,0.21374120000000002,ok,0.45750710028515434,proxy,5,0.4466216580576805,68166803.2,ok,0.022454545454545456,ok,0.931628409090909,0.0358453125,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue9_qfi2,79.269,ok,,,,,,,,ok,,,pending,,pending,"[8, 9]",ue10_qfi82,0,0,4,513.7500000000001,497.50000000000006,data,ok,2.0,0.1,1.0,32,PF,87989972,
ue17_qfi9,300.0,300.25,300.25,300.25,ok,0.8632665257244407,ok,ue13_qfi2,0,0,3,977.75,2.2500000000000018,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.0,15,150.0,ok,ue6_qfi2,53.75,ok,0,ok,32,ue18_qfi2,0.0,ok,0.4328205866996596,proxy,5,0.4143023976009386,67573449.6,ok,0.022204545454545456,ok,0.9286806818181819,0.3355234375,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue9_qfi2,81.859,ok,,,,,,,,ok,,,pending,,pending,"[8, 9]",ue13_qfi2,0,0,3,977.75,2.2500000000000018,data,ok,2.0,0.1,1.0,32,Reservation,87989972,
ue14_qfi9,297.0,300.0,300.0,300.25,ok,0.8188697948642969,ok,ue5_qfi1,1,2,2,2049.25,1527.25,data,ok,2.0,False,,proxy,3,0,ue10_qfi2,0.0,15,150.0,ok,ue3_qfi2,134.25,ok,0,ok,32,ue23_qfi2,0.0,ok,0.42097878663246996,proxy,5,0.410299845020662,66883289.6,ok,0.0224,ok,0.9319204545454546,0.0348515625,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue1_qfi9,260.0,ok,,0.4,ue2_qfi2,1,4918.0,4918.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue5_qfi1,1,2,2,2049.25,1527.25,data,ok,2.0,0.1,1.0,32,TwoTier,87989972,
ue32_qfi9,298.75,300.0,300.25,300.25,ok,0.8182984922394647,ok,ue25_qfi82,0,0,3,517.9999999999998,497.49999999999994,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.0625,16,150.0,ok,ue17_qfi2,50.717,ok,0,ok,32,ue7_qfi2,0.2258604,ok,0.46087654688012725,proxy,5,0.4482334362344649,69222891.2,ok,0.02158409090909091,ok,0.9322420454545455,0.03553125,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue26_qfi2,76.403,ok,,,,,,,,ok,,,pending,,pending,"[8, 9]",ue25_qfi82,0,0,3,517.9999999999998,497.49999999999994,data,ok,2.0,0.1,1.0,32,PF,161576974,
ue24_qfi9,300.0,300.25,300.25,300.25,ok,0.8613105286985561,ok,ue5_qfi2,0,1,2,1505.5,2.2500000000000853,data,ok,2.0,False,,proxy,3,0,ue4_qfi2,0.0,15,150.0,ok,ue11_qfi2,144.277,ok,0,ok,32,ue19_qfi2,0.0,ok,0.4415899202567287,proxy,5,0.41874825443397473,68577800.0,ok,0.021779545454545454,ok,0.9282875,0.338340625,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue18_qfi2,82.75000000000001,ok,,0.4,ue15_qfi2,1,3543.0,3543.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue5_qfi2,0,1,2,1505.5,2.2500000000000853,data,ok,2.0,0.1,1.0,32,Reservation,161576974,
ue21_qfi9,298.75,300.0,300.25,300.25,ok,0.812209831539416,ok,ue13_qfi2,1,1,2,2327.4999999999995,1.2500000000006395,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,15,150.0,ok,ue3_qfi2,147.546,ok,0,ok,32,ue23_qfi2,0.0,ok,0.4146492488853631,proxy,5,0.3965258214651562,69003096.0,ok,0.02119090909090909,ok,0.9328647727272728,0.03284375,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue5_qfi9,252.0,ok,,0.6,ue1_qfi2,1,4611.0,4611.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue13_qfi2,1,1,2,2327.4999999999995,1.2500000000006395,data,ok,2.0,0.1,1.0,32,TwoTier,161576974,
ue32_qfi9,298.75,300.0,300.25,300.25,ok,0.8212645566475703,ok,ue3_qfi82,0,0,6,512.75,502.49999999999994,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.0625,16,150.0,ok,ue10_qfi2,51.484,ok,0,ok,32,ue27_qfi2,0.2181668,ok,0.4609126997820521,proxy,5,0.4494701489212262,68096308.8,ok,0.022513636363636364,ok,0.933340909090909,0.036303125,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue9_qfi2,76.64399999999999,ok,,,,,,,,ok,,,pending,,pending,"[8, 9]",ue3_qfi82,0,0,6,512.75,502.49999999999994,data,ok,2.0,0.1,1.0,32,PF,35492826,
ue17_qfi9,300.0,300.25,300.25,300.25,ok,0.8643019655265455,ok,ue2_qfi2,0,1,3,1177.5,2.2500000000000853,data,ok,2.0,False,,proxy,3,0,ue4_qfi2,0.0,15,150.0,ok,ue8_qfi2,138.669,ok,0,ok,32,ue18_qfi2,0.0,ok,0.4338144039445574,proxy,5,0.4144695535959844,66802433.6,ok,0.022061363636363636,ok,0.9274909090909091,0.3400125,ok,ue1_qfi82,0.0,9,100.0,data,ok,0.0,ue2_qfi2,79.684,ok,,0.4,ue8_qfi2,1,3540.0,3540.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue2_qfi2,0,1,3,1177.5,2.2500000000000853,data,ok,2.0,0.1,1.0,32,Reservation,35492826,
