M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.status,M07.met,M07.status,M07.total,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,bg,scheduler,seed
ue8_qfi9,297.0,299.75,300.0,300.25,ok,0.5201211448440684,ok,ue8_qfi1,0,0,0,135.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.993421052631579,152,150.0,ok,ue3_qfi2,24.161,ok,8,ok,8,ue8_qfi2,0.9587068000000001,ok,0.927022320148614,proxy,5,0.9167644286582245,67694665.6,ok,0.0051045454545454545,ok,0.9343931818181819,0.036990625,ok,ue8_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue8_qfi1,39.0,ok,30.2,ue1_qfi2,1,70.25,70.25,30.303,ok,33.0,,pending,,pending,True,PF,1302740407
ue8_qfi9,297.25,300.0,300.25,300.25,ok,0.5337170830291041,ok,ue4_qfi1,0,0,0,124.00000000000011,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue4_qfi2,22.9,ok,8,ok,8,ue8_qfi2,0.958476,ok,0.9242849291561344,proxy,5,0.911844081279779,66721420.8,ok,0.004190909090909091,ok,0.9336875,0.1159703125,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue8_qfi1,29.0,ok,30.2,ue6_qfi2,1,74.0,74.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1302740407
ue1_qfi9,17.5,49.5,58.75,63.0,ok,0.5762448638444089,ok,ue1_qfi1,0,0,0,114.4999999999996,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue1_qfi2,23.75,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6968745530927155,proxy,5,0.6968397095331923,59481835.2,ok,0.0046931818181818186,ok,0.9351147727272727,0.037278125,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi9,45.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,1302740407
ue8_qfi9,298.0,300.0,300.0,300.25,ok,0.508245786741685,ok,ue5_qfi1,0,0,0,127.49999999999994,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.993421052631579,152,150.0,ok,ue7_qfi2,25.081,ok,8,ok,8,ue8_qfi2,0.962902,ok,0.9300183951219252,proxy,5,0.9241882874111699,69304040.0,ok,0.005429545454545454,ok,0.9328795454545454,0.0352046875,ok,ue6_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue5_qfi1,24.5,ok,30.2,ue8_qfi2,1,69.0,69.0,30.303,ok,33.0,,pending,,pending,True,PF,2084654369
ue7_qfi9,293.75,299.75,300.0,300.25,ok,0.5103890223743365,ok,ue5_qfi1,0,0,0,122.50000000000006,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue5_qfi2,20.196,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8636780138527573,proxy,5,0.86038516490961,68926809.6,ok,0.004136363636363636,ok,0.9327181818181818,0.0897796875,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue4_qfi9,18.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,2084654369
ue8_qfi8,300.0,300.25,300.25,300.25,ok,0.5117445160311697,ok,ue7_qfi1,0,0,0,418.75000000000017,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.9801324503311258,151,150.0,ok,ue7_qfi2,84.718,ok,7,ok,8,ue7_qfi2,0.9471764,ok,0.8990965577854974,proxy,5,0.8890378756038437,68588729.6,ok,0.005209090909090909,ok,0.932375,0.034603125,ok,ue3_qfi1,0.4146341463414634,41,100.0,data,ok,0.0,ue4_qfi9,106.75,ok,29.6,ue7_qfi2,5,111.25,406.75,30.303,ok,33.0,,pending,,pending,True,TwoTier,2084654369
ue8_qfi9,297.75,299.75,300.0,300.25,ok,0.5098012399829209,ok,ue6_qfi1,0,0,0,127.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue6_qfi2,25.0,ok,8,ok,8,ue1_qfi2,0.967684,ok,0.9306084380892552,proxy,5,0.9249532431675179,69120436.8,ok,0.005231818181818182,ok,0.9328170454545455,0.034734375,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue6_qfi1,23.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1566581934
ue8_qfi9,297.75,300.0,300.25,300.25,ok,0.5231757582110164,ok,ue5_qfi1,0,0,0,126.75000000000037,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.993421052631579,152,150.0,ok,ue8_qfi2,22.455,ok,8,ok,8,ue1_qfi2,0.9659988,ok,0.9282875295638032,proxy,5,0.9240424594163176,68094345.6,ok,0.004047727272727273,ok,0.9335465909090909,0.1085328125,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue5_qfi1,21.5,ok,30.2,ue5_qfi2,1,71.5,71.5,30.303,ok,33.0,,pending,,pending,True,Reservation,1566581934
ue4_qfi9,14.0,37.25,45.75,50.25,ok,0.5762969912118996,ok,ue2_qfi1,0,0,0,111.25000000000007,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue3_qfi2,21.781,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6969151864206282,proxy,5,0.6968840370429886,59543227.2,ok,0.0047613636363636365,ok,0.9331409090909091,0.03454375,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue2_qfi9,36.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,1566581934
ue8_qfi9,298.0,300.0,300.0,300.25,ok,0.5227162783730769,ok,ue5_qfi1,0,0,0,136.0000000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue5_qfi2,26.0,ok,8,ok,8,ue6_qfi2,0.955028,ok,0.9240574421048825,proxy,5,0.9155551470786011,67304344.0,ok,0.005172727272727272,ok,0.9325863636363636,0.0372015625,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue5_qfi1,47.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1357791198
ue8_qfi9,297.75,300.0,300.25,300.25,ok,0.536863333419517,ok,ue2_qfi1,0,0,0,127.49999999999994,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue5_qfi2,23.026,ok,8,ok,8,ue6_qfi2,0.9529788,ok,0.9221083739627989,proxy,5,0.9145661827049223,66242264.0,ok,0.004179545454545455,ok,0.9328715909090909,0.1167,ok,ue5_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue2_qfi1,22.25,ok,30.2,ue4_qfi2,1,75.0,75.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1357791198
ue8_qfi8,300.0,300.25,300.25,300.25,ok,0.5213816754988101,ok,ue5_qfi1,0,0,1,602.7499999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue5_qfi2,83.862,ok,8,ok,8,ue4_qfi2,0.9517616,ok,0.8900028362740983,proxy,5,0.8464642134971843,67633979.2,ok,0.005172727272727272,ok,0.9326193181818182,0.0360125,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue8_qfi9,194.0,ok,30.4,ue6_qfi2,6,91.75,450.5,30.303,ok,33.0,,pending,,pending,True,TwoTier,1357791198
ue8_qfi9,297.75,300.0,300.0,300.25,ok,0.5089584372067094,ok,ue8_qfi1,0,0,0,123.0,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.993421052631579,152,150.0,ok,ue7_qfi2,25.303,ok,8,ok,8,ue1_qfi2,0.9643676,ok,0.930642863206774,proxy,5,0.9244664478201162,69268625.6,ok,0.0048431818181818185,ok,0.9347625,0.0354453125,ok,ue8_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi1,27.75,ok,30.2,ue7_qfi2,1,77.25,77.25,30.303,ok,33.0,,pending,,pending,True,PF,1167425778
ue3_qfi9,285.75,299.0,299.75,300.0,ok,0.5088148681304366,ok,ue6_qfi1,0,0,0,123.49999999999994,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,148,150.0,ok,ue6_qfi2,19.06,ok,6,ok,8,ue7_qfi2,0.0,ok,0.7855518578894312,proxy,5,0.7847782851286984,68534206.4,ok,0.0042204545454545455,ok,0.9309715909090909,0.0876546875,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue1_qfi9,249.75,ok,30.2,ue3_qfi2,1,68.25,68.25,30.303,ok,33.0,,pending,,pending,True,Reservation,1167425778
ue1_qfi9,13.25,35.75,43.75,50.0,ok,0.5760928179246692,ok,ue5_qfi1,0,0,0,114.50000000000004,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue5_qfi2,22.857,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6969016993016041,proxy,5,0.6968553641846349,59610768.0,ok,0.005213636363636364,ok,0.9346522727272727,0.0356609375,ok,ue5_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi9,36.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,1167425778
ue8_qfi9,297.5,299.75,300.0,300.25,ok,0.5197502761828393,ok,ue3_qfi1,0,0,0,135.00000000000023,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue3_qfi2,26.452,ok,8,ok,8,ue4_qfi2,0.95577,ok,0.9262501600272192,proxy,5,0.9247328372965247,67719868.8,ok,0.004975,ok,0.9313738636363637,0.0361953125,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi1,30.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1202413557
ue8_qfi9,297.75,300.0,300.25,300.25,ok,0.5327038434581659,ok,ue2_qfi1,0,0,0,126.2500000000002,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.993421052631579,152,150.0,ok,ue3_qfi2,24.247,ok,8,ok,8,ue4_qfi2,0.9535904000000001,ok,0.9245800823861827,proxy,5,0.9224604991074487,66845584.0,ok,0.0041863636363636365,ok,0.9319829545454545,0.113803125,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue2_qfi1,21.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1202413557
ue8_qfi8,300.0,300.25,300.25,300.25,ok,0.531315428329504,ok,ue3_qfi9,0,0,1,725.0000000000001,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.8807947019867549,151,150.0,ok,ue3_qfi2,80.256,ok,5,ok,8,ue6_qfi2,0.8522076,ok,0.8661026021651252,proxy,5,0.8308535509848549,67166508.8,ok,0.005238636363636364,ok,0.9310886363636364,0.0344828125,ok,ue6_qfi1,0.41025641025641024,39,100.0,data,ok,0.0,ue3_qfi9,285.5,ok,30.2,ue3_qfi2,7,146.0,606.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,1202413557
ue8_qfi9,296.75,299.75,300.0,300.25,ok,0.5170241639964893,ok,ue5_qfi1,0,0,0,130.24999999999997,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue4_qfi2,25.5,ok,8,ok,8,ue2_qfi2,0.9571508000000001,ok,0.9274157902126777,proxy,5,0.916905858130693,67977187.2,ok,0.005154545454545454,ok,0.9312852272727272,0.0361125,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue5_qfi1,32.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,2008052738
ue7_qfi9,296.25,300.0,300.0,300.25,ok,0.5268256990741357,ok,ue7_qfi1,0,0,0,127.00000000000023,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue3_qfi2,20.844,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8603688281483576,proxy,5,0.8526834119885589,66582552.0,ok,0.004284090909090909,ok,0.9319238636363636,0.0944140625,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue7_qfi1,21.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,2008052738
ue5_qfi9,28.75,56.5,64.25,71.5,ok,0.5767246633373849,ok,ue2_qfi1,0,0,0,116.75000000000013,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue5_qfi2,24.255,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6968671126909082,proxy,5,0.6968299184793879,59354393.6,ok,0.005438636363636363,ok,0.9304181818181818,0.0352109375,ok,ue5_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue5_qfi9,42.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,2008052738
ue8_qfi9,298.25,300.0,300.25,300.25,ok,0.5343834954695179,ok,ue7_qfi1,0,0,0,126.50000000000006,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue7_qfi2,25.13,ok,8,ok,8,ue4_qfi2,0.9639095999999999,ok,0.9200138150716036,proxy,5,0.9125981960256092,65815198.4,ok,0.005638636363636364,ok,0.9301852272727272,0.03813125,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue7_qfi1,44.0,ok,30.2,ue4_qfi2,1,71.5,71.5,30.303,ok,33.0,,pending,,pending,True,PF,595598245
ue7_qfi9,296.75,300.0,300.25,300.25,ok,0.5363597698701769,ok,ue7_qfi1,0,0,0,122.74999999999991,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue2_qfi2,21.357,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8579863897770341,proxy,5,0.8516950198151788,65468497.6,ok,0.004565909090909091,ok,0.9311988636363636,0.097775,ok,ue6_qfi1,0.3877551020408163,49,100.0,data,ok,0.0,ue2_qfi1,20.0,ok,30.2,ue6_qfi2,1,76.0,76.0,30.303,ok,33.0,,pending,,pending,True,Reservation,595598245
ue5_qfi9,21.5,53.75,60.5,64.25,ok,0.5771080204105213,ok,ue2_qfi1,0,0,0,118.50000000000006,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue5_qfi2,23.377,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6969125514543001,proxy,5,0.6968441943830819,59343560.0,ok,0.005502272727272727,ok,0.9291693181818181,0.03638125,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue5_qfi9,42.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,595598245
ue8_qfi9,297.5,299.75,300.0,300.25,ok,0.5149606636369469,ok,ue5_qfi1,0,0,0,127.75000000000003,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue5_qfi2,26.7,ok,8,ok,8,ue4_qfi2,0.9584384,ok,0.9290807181249594,proxy,5,0.9254575686369411,68377681.6,ok,0.004938636363636364,ok,0.9325920454545454,0.036040625,ok,ue4_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue2_qfi1,25.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1752032165
ue7_qfi9,294.0,299.75,300.0,300.25,ok,0.5236065394284333,ok,ue2_qfi1,0,0,0,124.24999999999997,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,148,150.0,ok,ue4_qfi2,21.663,ok,7,ok,8,ue8_qfi2,0.0,ok,0.862356391945065,proxy,5,0.8574555307444404,67158017.6,ok,0.004002272727272728,ok,0.9323704545454545,0.093809375,ok,ue1_qfi1,0.3877551020408163,49,100.0,data,ok,0.0,ue2_qfi1,19.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1752032165
ue5_qfi9,19.5,47.0,53.0,56.0,ok,0.5764838596663024,ok,ue1_qfi1,0,0,0,116.0000000000001,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,22.449,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6969326820298729,proxy,5,0.6969191940967377,59469904.0,ok,0.004556818181818182,ok,0.9319965909090909,0.0368625,ok,ue4_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi9,39.5,ok,30.2,ue3_qfi2,1,66.5,66.5,30.303,ok,33.0,,pending,,pending,True,TwoTier,1752032165
ue8_qfi9,297.75,300.0,300.0,300.25,ok,0.5275843063457609,ok,ue5_qfi1,0,0,0,127.24999999999964,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue7_qfi2,26.172,ok,8,ok,8,ue8_qfi2,0.9604916,ok,0.9240025069535234,proxy,5,0.9172405907545292,66750067.2,ok,0.005086363636363636,ok,0.9312897727272728,0.03741875,ok,ue6_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue5_qfi1,25.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1440696407
ue7_qfi9,296.5,300.0,300.0,300.25,ok,0.534098343064166,ok,ue5_qfi1,0,0,0,122.50000000000006,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue3_qfi2,22.051,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8590533766732245,proxy,5,0.855454770564162,65799846.4,ok,0.004170454545454546,ok,0.930925,0.09714375,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue5_qfi1,18.0,ok,29.8,ue2_qfi2,2,70.25,137.5,30.303,ok,33.0,,pending,,pending,True,Reservation,1440696407
ue8_qfi8,300.0,300.25,300.25,300.25,ok,0.5273353640028682,ok,ue8_qfi8,1,1,1,2277.5,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.993421052631579,152,150.0,ok,ue6_qfi2,78.596,ok,8,ok,8,ue8_qfi2,0.960532,ok,0.8960168551737336,proxy,5,0.8856592052457547,66686836.8,ok,0.005197727272727273,ok,0.9317488636363637,0.0366328125,ok,ue6_qfi1,0.3225806451612903,31,100.0,data,ok,0.0,ue8_qfi9,124.0,ok,30.0,ue6_qfi2,7,104.75,602.25,30.303,ok,33.0,,pending,,pending,True,TwoTier,1440696407
ue8_qfi9,297.0,299.75,300.0,300.25,ok,0.5043056366966876,ok,ue6_qfi1,0,0,0,135.25000000000009,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue5_qfi2,23.984,ok,8,ok,8,ue1_qfi2,0.965046,ok,0.9316667529208118,proxy,5,0.9242341287652813,69807513.6,ok,0.005436363636363637,ok,0.9361670454545454,0.0350234375,ok,ue8_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue6_qfi1,31.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,5880883
ue7_qfi9,295.25,299.75,300.0,300.25,ok,0.5144227542406664,ok,ue7_qfi1,0,0,0,119.25000000000009,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue1_qfi2,21.0,ok,7,ok,8,ue8_qfi2,0.0,ok,0.86270900999906,proxy,5,0.8588435479403865,68369118.4,ok,0.004,ok,0.9326636363636364,0.0904609375,ok,ue4_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue4_qfi9,30.0,ok,30.2,ue7_qfi2,1,69.75,69.75,30.303,ok,33.0,,pending,,pending,True,Reservation,5880883
ue8_qfi8,298.75,300.25,300.25,300.25,ok,0.5032644583946776,ok,ue8_qfi8,1,1,2,2337.75,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.9933333333333333,150,150.0,ok,ue6_qfi2,101.684,ok,8,ok,8,ue1_qfi2,0.9531232,ok,0.8760569413428335,proxy,5,0.8283287918730134,70808350.4,ok,0.005184090909090909,ok,0.9361136363636363,0.0334703125,ok,ue1_qfi1,0.3125,32,100.0,data,ok,0.0,ue8_qfi9,238.0,ok,30.4,ue4_qfi2,7,111.75,559.25,30.303,ok,33.0,,pending,,pending,True,TwoTier,5880883
ue8_qfi9,298.0,300.0,300.25,300.25,ok,0.5285611856753771,ok,ue3_qfi1,0,0,0,118.74999999999991,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,24.337,ok,8,ok,8,ue3_qfi2,0.9589644,ok,0.9227272935858049,proxy,5,0.9112452607248596,66602040.0,ok,0.005320454545454546,ok,0.930825,0.0370984375,ok,ue8_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue5_qfi1,22.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,846428919
ue7_qfi9,295.75,299.75,300.0,300.25,ok,0.5306278913244055,ok,ue6_qfi1,0,0,0,123.7499999999998,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue3_qfi2,21.827,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8593878712223801,proxy,5,0.8550475533206444,66210697.6,ok,0.004140909090909091,ok,0.9327397727272727,0.09595625,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue2_qfi1,23.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,846428919
ue3_qfi9,26.25,57.5,65.5,71.0,ok,0.5760781308070637,ok,ue3_qfi1,0,0,0,113.49999999999972,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,28.863,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6969028681490078,proxy,5,0.6968240060237008,59537848.0,ok,0.005038636363636364,ok,0.9314931818181819,0.038890625,ok,ue4_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue3_qfi9,44.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,846428919
ue8_qfi9,296.75,299.75,300.0,300.25,ok,0.52353702147561,ok,ue7_qfi1,0,0,0,136.24999999999997,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue7_qfi2,30.41,ok,8,ok,8,ue4_qfi2,0.9635072,ok,0.9234417667980146,proxy,5,0.9179516591016452,67277361.6,ok,0.005979545454545454,ok,0.9336113636363637,0.0374390625,ok,ue8_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue7_qfi1,42.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1841261662
ue8_qfi9,297.0,300.0,300.25,300.25,ok,0.5376438950594657,ok,ue3_qfi1,0,0,0,128.50000000000028,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue7_qfi2,24.069,ok,8,ok,8,ue4_qfi2,0.963326,ok,0.921014258398783,proxy,5,0.9157257866550043,66177892.8,ok,0.004552272727272727,ok,0.9339443181818182,0.1175671875,ok,ue1_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue7_qfi1,34.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1841261662
ue3_qfi9,22.25,45.0,51.0,56.5,ok,0.5759586683939836,ok,ue1_qfi1,0,0,0,117.50000000000016,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue3_qfi2,23.306,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6969068216356755,proxy,5,0.6968868985434303,59617603.2,ok,0.005193181818181818,ok,0.9320818181818182,0.03690625,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi9,37.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,1841261662
ue8_qfi9,297.75,299.75,300.0,300.25,ok,0.5199967043815338,ok,ue5_qfi1,0,0,0,120.00000000000011,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.9868421052631579,152,150.0,ok,ue6_qfi2,25.987,ok,8,ok,8,ue3_qfi2,0.9547912,ok,0.9264065501757808,proxy,5,0.9176447332993334,67654241.6,ok,0.005054545454545455,ok,0.9341761363636364,0.03689375,ok,ue6_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue8_qfi1,19.75,ok,30.2,ue1_qfi2,1,70.0,70.0,30.303,ok,33.0,,pending,,pending,True,PF,1190382222
ue7_qfi9,295.5,300.0,300.0,300.25,ok,0.5271546031594044,ok,ue5_qfi1,0,0,0,121.99999999999989,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,148,150.0,ok,ue6_qfi2,21.728,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8605363606792193,proxy,5,0.8541759271855718,66705121.6,ok,0.004056818181818181,ok,0.9327909090909091,0.096421875,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi1,20.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1190382222
ue8_qfi8,300.0,300.25,300.25,300.25,ok,0.5222007381967672,ok,ue8_qfi8,0,0,3,783.9999999999999,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.9664429530201343,149,150.0,ok,ue3_qfi2,93.632,ok,7,ok,8,ue3_qfi2,0.9068752,ok,0.8776790719378689,proxy,5,0.8557639756198429,67834667.2,ok,0.0049,ok,0.9345227272727272,0.0354375,ok,ue3_qfi1,0.43333333333333335,30,100.0,data,ok,0.0,ue8_qfi9,191.5,ok,28.8,ue3_qfi2,10,317.25,1103.25,30.303,ok,33.0,,pending,,pending,True,TwoTier,1190382222
ue8_qfi9,298.0,300.0,300.25,300.25,ok,0.5093277627437419,ok,ue7_qfi1,0,0,0,134.24999999999997,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue3_qfi2,25.465,ok,8,ok,8,ue5_qfi2,0.9613476,ok,0.9294933012435165,proxy,5,0.9207949694465318,69160424.0,ok,0.0051818181818181815,ok,0.9308897727272727,0.0353015625,ok,ue5_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue7_qfi1,32.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,72124473
