M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.status,M07.met,M07.status,M07.total,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,k2_slots,load_mult,n_ues,scheduler,seed,shared_lcg
ue5_qfi2,132.786,148.532,149.734,150.109,ok,0.7889695745783827,ok,ue5_qfi82,0,0,0,53.749999999999964,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.04054054054054054,148,150.0,ok,ue1_qfi2,150.18,ok,0,ok,24,ue1_qfi2,0.6296172,ok,0.4929467704100513,proxy,5,0.48355219041195996,67425107.2,ok,0.013447727272727273,ok,0.9333386363636363,0.0408421875,ok,ue1_qfi2,1.0,990,150.0,data,ok,0.0,ue23_qfi2,18.525000000000006,ok,6.8,ue8_qfi2,17,721.25,4311.0,30.303,ok,33.0,,pending,,pending,1,1.25,24,PF,35492826,True
ue18_qfi9,300.0,300.25,300.25,300.25,ok,0.7960233538903545,ok,ue1_qfi9,0,0,3,931.75,data,ok,2.0,False,,proxy,3,0,ue20_qfi2,0.0,147,150.0,ok,ue19_qfi2,150.205,ok,0,ok,24,ue20_qfi2,0.0,ok,0.5332935957001719,proxy,5,0.4562766505000099,65309931.2,ok,0.017877272727272728,ok,0.9284295454545455,0.3612984375,ok,ue13_qfi1,0.1875,16,100.0,data,ok,0.0,ue13_qfi9,95.0,ok,25.4,ue18_qfi2,16,366.25,2150.5,30.303,ok,33.0,,pending,,pending,1,1.25,24,Reservation,35492826,True
ue1_qfi9,288.0,299.75,300.0,300.25,ok,0.7959393038130119,ok,ue5_qfi1,0,0,0,146.25,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,48.163,ok,5,ok,24,ue6_qfi2,0.0,ok,0.4044244518037382,proxy,5,0.4023988810540731,65255174.4,ok,0.013713636363636364,ok,0.9335284090909091,0.04214375,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue2_qfi9,194.5,ok,30.4,ue5_qfi2,8,92.25,644.25,30.303,ok,33.0,,pending,,pending,1,1.25,24,TwoTier,35492826,True
ue10_qfi2,132.467,147.967,149.593,150.06,ok,0.7874097103960749,ok,ue23_qfi82,0,0,0,55.000000000000156,data,ok,2.0,False,,proxy,3,0,ue21_qfi2,0.06756756756756757,148,150.0,ok,ue15_qfi2,150.246,ok,0,ok,24,ue11_qfi2,0.6477708000000001,ok,0.49382225952619646,proxy,5,0.4847518968295189,67801204.8,ok,0.013379545454545455,ok,0.9340318181818181,0.0401703125,ok,ue1_qfi2,1.0,1081,150.0,data,ok,0.0,ue16_qfi2,20.81400000000002,ok,6.2,ue4_qfi2,16,1186.25,4395.25,30.303,ok,33.0,,pending,,pending,1,1.25,24,PF,376383645,True
ue23_qfi9,300.0,300.25,300.25,300.25,ok,0.7993857898393548,ok,ue13_qfi1,0,0,1,696.25,data,ok,2.0,False,,proxy,3,0,ue17_qfi2,0.0,147,150.0,ok,ue3_qfi2,149.184,ok,1,ok,24,ue17_qfi2,0.0,ok,0.5343720064012163,proxy,5,0.43973348511521615,65145894.4,ok,0.017984090909090908,ok,0.9282602272727273,0.348984375,ok,ue14_qfi1,0.0,2,100.0,data,ok,0.0,ue13_qfi2,118.627,ok,24.6,ue3_qfi2,11,495.0,1516.0,30.303,ok,33.0,,pending,,pending,1,1.25,24,Reservation,376383645,True
ue1_qfi9,265.75,299.75,300.0,300.25,ok,0.7959844990471877,ok,ue2_qfi1,0,0,0,127.5000000000004,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,42.867,ok,5,ok,24,ue6_qfi2,0.0,ok,0.4047335698185094,proxy,5,0.40325047418754145,65254257.599999994,ok,0.0127,ok,0.9340272727272727,0.0416125,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue3_qfi9,191.25,ok,30.2,ue4_qfi2,7,95.0,542.0,30.303,ok,33.0,,pending,,pending,1,1.25,24,TwoTier,376383645,True
ue4_qfi2,132.291,148.674,149.822,150.0,ok,0.7888997389200396,ok,ue11_qfi82,0,0,0,99.99999999999997,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.05405405405405406,148,150.0,ok,ue10_qfi2,150.063,ok,0,ok,24,ue22_qfi2,0.6449724,ok,0.4921651526842677,proxy,5,0.48294896361273915,67249526.4,ok,0.013193181818181817,ok,0.9351727272727273,0.039984375,ok,ue1_qfi2,1.0,1109,150.0,data,ok,0.0,ue9_qfi2,19.37100000000001,ok,7.6,ue14_qfi2,17,623.25,4189.5,30.303,ok,33.0,,pending,,pending,1,1.25,24,PF,1746484539,True
ue18_qfi9,300.25,300.25,300.25,300.25,ok,0.8026299399230894,ok,ue14_qfi1,0,0,1,749.5000000000002,data,ok,2.0,False,,proxy,3,0,ue19_qfi2,0.0,147,150.0,ok,ue12_qfi2,147.679,ok,3,ok,24,ue19_qfi2,0.0,ok,0.5290371160062415,proxy,5,0.45550000760305254,66470756.8,ok,0.017013636363636363,ok,0.9300306818181818,0.2954984375,ok,ue12_qfi1,0.0,3,100.0,data,ok,0.0,ue11_qfi2,126.23999999999998,ok,26.4,ue8_qfi2,9,271.75,1374.0,30.303,ok,33.0,,pending,,pending,1,1.25,24,Reservation,1746484539,True
ue1_qfi9,207.5,299.0,299.75,300.0,ok,0.7911161855220255,ok,ue5_qfi1,0,0,0,122.74999999999991,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue5_qfi2,40.188,ok,5,ok,24,ue6_qfi2,0.0,ok,0.4054434443841374,proxy,5,0.4047618321791417,66588068.8,ok,0.014097727272727272,ok,0.9351590909090909,0.0399734375,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue3_qfi9,198.5,ok,30.4,ue5_qfi2,8,92.0,622.75,30.303,ok,33.0,,pending,,pending,1,1.25,24,TwoTier,1746484539,True
ue22_qfi2,133.163,148.963,150.0,150.167,ok,0.7852606711087795,ok,ue3_qfi82,0,0,0,100.00000000000009,data,ok,2.0,False,,proxy,3,0,ue22_qfi2,0.08108108108108109,148,150.0,ok,ue22_qfi2,150.238,ok,0,ok,24,ue21_qfi2,0.6419511999999999,ok,0.49411726031294273,proxy,5,0.48276096776335253,68613608.0,ok,0.013581818181818181,ok,0.9307943181818182,0.039690625,ok,ue3_qfi82,0.9897959183673469,98,100.0,data,ok,0.0,ue10_qfi2,19.629999999999995,ok,6.0,ue13_qfi2,16,1127.25,4389.5,30.303,ok,33.0,,pending,,pending,2,1.25,24,PF,1826701614,True
ue16_qfi9,299.75,300.25,300.25,300.25,ok,0.7980715937182966,ok,ue16_qfi9,0,0,1,757.7500000000001,data,ok,2.0,False,,proxy,3,0,ue17_qfi2,0.0,147,150.0,ok,ue15_qfi2,111.255,ok,15,ok,24,ue17_qfi2,0.0,ok,0.5788774319283647,proxy,5,0.5758663048897853,66686992.0,ok,0.01765909090909091,ok,0.9277420454545454,0.311025,ok,ue15_qfi1,0.36363636363636365,11,100.0,data,ok,0.0,ue15_qfi2,107.45299999999999,ok,30.2,ue5_qfi2,9,96.0,690.5,30.303,ok,33.0,,pending,,pending,2,1.25,24,Reservation,1826701614,True
ue2_qfi9,92.25,299.0,299.75,300.0,ok,0.7933375877268118,ok,ue1_qfi1,0,0,0,135.0,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,42.598,ok,5,ok,24,ue6_qfi2,0.0,ok,0.4047560333331336,proxy,5,0.40138243695393283,66129004.8,ok,0.013779545454545454,ok,0.929675,0.04048125,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi9,216.25,ok,30.0,ue4_qfi2,9,81.0,671.75,30.303,ok,33.0,,pending,,pending,2,1.25,24,TwoTier,1826701614,True
ue9_qfi2,132.516,148.563,149.724,150.131,ok,0.7832447861511072,ok,ue2_qfi82,0,0,0,55.75000000000063,data,ok,2.0,False,,proxy,3,0,ue14_qfi2,0.06756756756756757,148,150.0,ok,ue20_qfi2,150.152,ok,0,ok,24,ue9_qfi2,0.6723884,ok,0.49587471038443737,proxy,5,0.4852126109405928,69111824.0,ok,0.012688636363636364,ok,0.9309295454545454,0.038709375,ok,ue1_qfi2,1.0,1102,150.0,data,ok,0.0,ue18_qfi2,24.437999999999988,ok,10.0,ue8_qfi2,17,1409.75,3710.5,30.303,ok,33.0,,pending,,pending,2,1.25,24,PF,1367864806,True
ue18_qfi9,300.0,300.25,300.25,300.25,ok,0.7949975414414513,ok,ue7_qfi9,0,0,2,689.4999999999998,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.0,147,150.0,ok,ue1_qfi2,104.823,ok,14,ok,24,ue16_qfi2,0.0,ok,0.584080162326198,proxy,5,0.5708595765682386,66977214.4,ok,0.01660909090909091,ok,0.9292772727272727,0.315515625,ok,ue5_qfi1,0.35714285714285715,42,100.0,data,ok,0.0,ue18_qfi2,85.967,ok,30.2,ue2_qfi2,13,94.5,1020.25,30.303,ok,33.0,,pending,,pending,2,1.25,24,Reservation,1367864806,True
ue1_qfi9,85.75,298.5,299.5,300.0,ok,0.788296546200886,ok,ue1_qfi1,0,0,0,151.49999999999997,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,43.829,ok,4,ok,24,ue6_qfi2,0.0,ok,0.4055941206223442,proxy,5,0.4046390231359337,67613736.0,ok,0.013463636363636363,ok,0.9313852272727273,0.0382453125,ok,ue3_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi9,214.25,ok,30.4,ue4_qfi2,10,88.5,776.5,30.303,ok,33.0,,pending,,pending,2,1.25,24,TwoTier,1367864806,True
ue7_qfi2,133.209,148.919,149.981,150.135,ok,0.7871418600454985,ok,ue16_qfi82,0,0,0,54.49999999999999,data,ok,2.0,False,,proxy,3,0,ue23_qfi2,0.08108108108108109,148,150.0,ok,ue1_qfi2,150.248,ok,0,ok,24,ue7_qfi2,0.6413135999999999,ok,0.49373531817372357,proxy,5,0.4842958722584224,67994081.6,ok,0.013652272727272726,ok,0.9308397727272727,0.0406375,ok,ue1_qfi2,1.0,1035,150.0,data,ok,0.0,ue10_qfi2,19.375,ok,6.0,ue20_qfi2,15,631.25,4368.5,30.303,ok,33.0,,pending,,pending,2,1.25,24,PF,1097657231,True
ue17_qfi9,300.25,300.25,300.25,300.25,ok,0.794516650726314,ok,ue1_qfi9,0,1,1,1377.7499999999998,data,ok,2.0,False,,proxy,3,0,ue18_qfi2,0.0,147,150.0,ok,ue17_qfi2,138.817,ok,12,ok,24,ue18_qfi2,0.0,ok,0.5533824427708393,proxy,5,0.5085454568992416,66276830.4,ok,0.016904545454545453,ok,0.9264170454545455,0.3363359375,ok,ue6_qfi1,0.22727272727272727,22,100.0,data,ok,0.0,ue15_qfi2,105.029,ok,29.6,ue15_qfi2,16,184.5,1500.0,30.303,ok,33.0,,pending,,pending,2,1.25,24,Reservation,1097657231,True
ue1_qfi9,124.25,299.75,300.0,300.25,ok,0.7953867846174143,ok,ue1_qfi1,0,0,0,165.75000000000006,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,35.839,ok,5,ok,24,ue6_qfi2,0.0,ok,0.4043639491330512,proxy,5,0.4006065638982417,65455670.4,ok,0.013590909090909091,ok,0.9311909090909091,0.0414859375,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi9,200.5,ok,30.2,ue3_qfi2,5,88.25,391.75,30.303,ok,33.0,,pending,,pending,2,1.25,24,TwoTier,1097657231,True
ue2_qfi2,131.562,148.657,149.538,150.112,ok,0.7904213962809719,ok,ue21_qfi82,0,0,0,55.49999999999999,data,ok,2.0,False,,proxy,3,0,ue21_qfi2,0.07432432432432433,148,150.0,ok,ue12_qfi2,150.18,ok,0,ok,24,ue14_qfi2,0.6348784000000001,ok,0.49213106553113795,proxy,5,0.48358525582420414,66774489.6,ok,0.014340909090909092,ok,0.9316375,0.0425046875,ok,ue1_qfi2,1.0,1094,150.0,data,ok,0.0,ue19_qfi2,18.78,ok,6.0,ue17_qfi2,15,1125.25,4392.5,30.303,ok,33.0,,pending,,pending,2,1.25,24,PF,579362555,True
ue16_qfi9,299.5,300.25,300.25,300.25,ok,0.7955050365858599,ok,ue6_qfi1,0,1,2,1291.0,data,ok,2.0,False,,proxy,3,0,ue18_qfi2,0.0,148,150.0,ok,ue8_qfi2,150.122,ok,0,ok,24,ue18_qfi2,0.0,ok,0.4878663697551032,proxy,5,0.4515246618192128,65259632.0,ok,0.018756818181818184,ok,0.9203511363636364,0.3744984375,ok,ue6_qfi1,0.2857142857142857,7,100.0,data,ok,0.0,ue5_qfi9,85.75,ok,14.2,ue4_qfi2,18,395.0,2853.75,30.303,ok,33.0,,pending,,pending,2,1.25,24,Reservation,579362555,True
ue1_qfi9,254.75,299.5,300.0,300.0,ok,0.7899789746661886,ok,ue1_qfi1,0,0,0,134.50000000000006,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue3_qfi2,38.73,ok,4,ok,24,ue6_qfi2,0.0,ok,0.40556796056797983,proxy,5,0.4043419249174816,66999774.4,ok,0.013784090909090909,ok,0.9315147727272727,0.0411375,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue3_qfi9,210.0,ok,30.4,ue3_qfi2,5,88.5,388.0,30.303,ok,33.0,,pending,,pending,2,1.25,24,TwoTier,579362555,True
ue16_qfi2,132.708,148.578,149.867,150.15,ok,0.7877518022792489,ok,ue17_qfi82,0,0,0,54.50000000000002,data,ok,2.0,False,,proxy,3,0,ue14_qfi2,0.08108108108108109,148,150.0,ok,ue6_qfi2,150.236,ok,0,ok,24,ue22_qfi2,0.6595016,ok,0.49329019766834925,proxy,5,0.48356907206618854,67839113.6,ok,0.013722727272727274,ok,0.9326443181818181,0.0408859375,ok,ue1_qfi2,1.0,1129,150.0,data,ok,0.0,ue5_qfi2,23.239000000000004,ok,9.0,ue3_qfi2,14,1284.5,3783.5,30.303,ok,33.0,,pending,,pending,2,1.25,24,PF,661058651,True
ue22_qfi9,300.0,300.25,300.25,300.25,ok,0.7952987654754018,ok,ue8_qfi1,0,1,1,1738.2500000000002,data,ok,2.0,False,,proxy,3,0,ue15_qfi2,0.0,148,150.0,ok,ue1_qfi2,145.529,ok,9,ok,24,ue15_qfi2,0.0,ok,0.5539135568670577,proxy,5,0.46506502581735637,66049089.6,ok,0.01709772727272727,ok,0.9267704545454546,0.340584375,ok,ue13_qfi1,0.16666666666666666,24,100.0,data,ok,0.0,ue7_qfi2,111.86699999999999,ok,29.6,ue2_qfi2,14,222.25,1392.25,30.303,ok,33.0,,pending,,pending,2,1.25,24,Reservation,661058651,True
ue1_qfi9,95.25,299.0,299.75,300.0,ok,0.7903734787531383,ok,ue4_qfi1,0,0,0,138.0000000000001,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue3_qfi2,44.25,ok,5,ok,24,ue6_qfi2,0.0,ok,0.4054311491788168,proxy,5,0.4038323211090903,67006630.4,ok,0.013638636363636363,ok,0.9312204545454545,0.0389578125,ok,ue2_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi9,204.75,ok,30.4,ue3_qfi2,6,102.75,512.0,30.303,ok,33.0,,pending,,pending,2,1.25,24,TwoTier,661058651,True
ue11_qfi2,133.759,148.334,149.554,150.061,ok,0.786728689198667,ok,ue11_qfi82,0,0,0,53.999999999999936,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.04054054054054054,148,150.0,ok,ue10_qfi2,150.107,ok,0,ok,24,ue7_qfi2,0.6251416,ok,0.49347259573683405,proxy,5,0.4840446911786299,68153998.4,ok,0.01318409090909091,ok,0.9326204545454545,0.0406015625,ok,ue1_qfi2,1.0,1216,150.0,data,ok,0.0,ue21_qfi2,20.078000000000003,ok,7.8,ue13_qfi2,16,854.5,4076.0,30.303,ok,33.0,,pending,,pending,2,1.25,24,PF,87989972,True
ue20_qfi9,300.25,300.25,300.25,300.25,ok,0.7981556741723138,ok,ue9_qfi9,0,0,1,536.4999999999998,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.0,147,150.0,ok,ue3_qfi2,142.295,ok,12,ok,24,ue16_qfi2,0.0,ok,0.562763093315682,proxy,5,0.4994157119518326,65928148.8,ok,0.017336363636363636,ok,0.9273852272727273,0.3254890625,ok,ue20_qfi1,0.0,2,100.0,data,ok,0.0,ue3_qfi2,120.63,ok,30.4,ue14_qfi2,9,87.5,717.75,30.303,ok,33.0,,pending,,pending,2,1.25,24,Reservation,87989972,True
ue1_qfi9,76.25,231.5,296.75,298.75,ok,0.785342974771804,ok,ue5_qfi1,0,0,0,130.99999999999977,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,44.073,ok,5,ok,24,ue6_qfi2,0.0,ok,0.4060446731969861,proxy,5,0.4058878942584039,68545870.4,ok,0.013525,ok,0.9321897727272728,0.0377796875,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi9,222.5,ok,30.0,ue5_qfi2,11,112.0,848.25,30.303,ok,33.0,,pending,,pending,2,1.25,24,TwoTier,87989972,True
ue17_qfi2,132.967,148.607,149.747,150.113,ok,0.7884505944261754,ok,ue4_qfi82,0,0,0,54.25000000000013,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.060810810810810814,148,150.0,ok,ue12_qfi2,150.22,ok,0,ok,24,ue6_qfi2,0.6076144,ok,0.4920563027947179,proxy,5,0.485800082560739,67502596.8,ok,0.012977272727272728,ok,0.9328954545454545,0.04118125,ok,ue1_qfi2,1.0,1082,150.0,data,ok,0.0,ue7_qfi2,19.205000000000013,ok,10.0,ue4_qfi2,17,989.0,3728.25,30.303,ok,33.0,,pending,,pending,2,1.25,24,PF,161576974,True
ue17_qfi9,300.25,300.25,300.25,300.25,ok,0.7979183240486386,ok,ue13_qfi1,0,1,1,1712.5,data,ok,2.0,False,,proxy,3,0,ue18_qfi2,0.0,147,150.0,ok,ue17_qfi2,143.5,ok,6,ok,24,ue18_qfi2,0.0,ok,0.5277688650953057,proxy,5,0.4419687533283791,64945390.4,ok,0.017752272727272728,ok,0.9248704545454546,0.3474609375,ok,ue17_qfi1,0.0,6,100.0,data,ok,0.0,ue7_qfi2,108.209,ok,28.6,ue9_qfi2,14,157.25,1301.25,30.303,ok,33.0,,pending,,pending,2,1.25,24,Reservation,161576974,True
ue1_qfi9,261.75,299.5,300.0,300.0,ok,0.792312331526303,ok,ue3_qfi1,0,0,0,134.49999999999963,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,51.583,ok,5,ok,24,ue6_qfi2,0.0,ok,0.40558313529579315,proxy,5,0.40527390592208007,66240563.199999996,ok,0.013306818181818182,ok,0.9324875,0.042546875,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue3_qfi9,204.75,ok,29.8,ue4_qfi2,14,90.25,1098.5,30.303,ok,33.0,,pending,,pending,2,1.25,24,TwoTier,161576974,True
ue18_qfi2,132.853,148.45,149.5,150.128,ok,0.7867916935856916,ok,ue4_qfi82,0,0,0,54.49999999999999,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0472972972972973,148,150.0,ok,ue17_qfi2,150.061,ok,0,ok,24,ue1_qfi2,0.6348904000000001,ok,0.4938299603287722,proxy,5,0.4842308383915283,68054953.6,ok,0.01351590909090909,ok,0.9340056818181818,0.0408390625,ok,ue1_qfi2,1.0,999,150.0,data,ok,0.0,ue12_qfi2,18.87700000000001,ok,6.4,ue6_qfi2,17,1109.0,4354.0,30.303,ok,33.0,,pending,,pending,2,1.25,24,PF,35492826,True
ue17_qfi9,300.0,300.25,300.25,300.25,ok,0.7978833695383489,ok,ue1_qfi1,0,0,1,635.5000000000002,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.0,147,150.0,ok,ue14_qfi2,111.842,ok,16,ok,24,ue16_qfi2,0.0,ok,0.5691786361111584,proxy,5,0.5513736428948302,65431411.2,ok,0.017629545454545453,ok,0.9267568181818182,0.331934375,ok,ue15_qfi1,0.17647058823529413,34,100.0,data,ok,0.0,ue14_qfi2,74.84,ok,30.4,ue6_qfi2,21,91.0,1760.25,30.303,ok,33.0,,pending,,pending,2,1.25,24,Reservation,35492826,True
ue1_qfi9,287.5,299.75,300.0,300.25,ok,0.7942884192770456,ok,ue1_qfi1,0,0,0,130.0,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,40.48,ok,5,ok,24,ue6_qfi2,0.0,ok,0.40479440746861506,proxy,5,0.4026849663638383,65759540.8,ok,0.013481818181818182,ok,0.9336659090909091,0.0422609375,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi9,187.25,ok,30.2,ue5_qfi2,7,91.5,537.0,30.303,ok,33.0,,pending,,pending,2,1.25,24,TwoTier,35492826,True
ue6_qfi2,133.226,149.02,149.806,150.125,ok,0.7860072436046441,ok,ue13_qfi82,0,0,0,55.49999999999999,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.06756756756756757,148,150.0,ok,ue9_qfi2,150.093,ok,0,ok,24,ue11_qfi2,0.653074,ok,0.49440197781702955,proxy,5,0.485279479295186,68399792.0,ok,0.013711363636363636,ok,0.9336340909090909,0.040265625,ok,ue1_qfi2,1.0,1097,150.0,data,ok,0.0,ue16_qfi2,21.501000000000005,ok,6.0,ue18_qfi2,18,957.5,4564.5,30.303,ok,33.0,,pending,,pending,2,1.25,24,PF,376383645,True
ue22_qfi9,300.25,300.25,300.25,300.25,ok,0.7982779618610921,ok,ue11_qfi9,0,0,2,857.7500000000002,data,ok,2.0,False,,proxy,3,0,ue15_qfi2,0.0,147,150.0,ok,ue8_qfi2,141.828,ok,7,ok,24,ue15_qfi2,0.0,ok,0.5549719958537789,proxy,5,0.5106725978184024,65574696.0,ok,0.017197727272727274,ok,0.9261,0.3356046875,ok,ue22_qfi1,0.2857142857142857,7,100.0,data,ok,0.0,ue1_qfi2,114.778,ok,29.4,ue12_qfi2,12,245.0,1148.5,30.303,ok,33.0,,pending,,pending,2,1.25,24,Reservation,376383645,True
ue1_qfi9,264.25,299.5,300.0,300.0,ok,0.7940120530958247,ok,ue5_qfi1,0,0,0,139.50000000000006,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,51.354,ok,5,ok,24,ue6_qfi2,0.0,ok,0.4048208697676567,proxy,5,0.40264264839099373,65869942.4,ok,0.012706818181818182,ok,0.9336670454545455,0.0417578125,ok,ue3_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue3_qfi9,191.25,ok,30.4,ue4_qfi2,15,99.0,1190.75,30.303,ok,33.0,,pending,,pending,2,1.25,24,TwoTier,376383645,True
ue2_qfi2,132.388,148.082,149.752,150.108,ok,0.7875756482520135,ok,ue16_qfi82,0,0,0,99.99999999999997,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.08108108108108109,148,150.0,ok,ue22_qfi2,150.244,ok,0,ok,24,ue22_qfi2,0.6509544,ok,0.49369334662632847,proxy,5,0.4837118303342754,67804524.8,ok,0.01315,ok,0.9343181818181818,0.039990625,ok,ue1_qfi2,1.0,1115,150.0,data,ok,0.0,ue9_qfi2,18.333,ok,8.8,ue14_qfi2,16,1328.5,3938.0,30.303,ok,33.0,,pending,,pending,2,1.25,24,PF,1746484539,True
ue17_qfi9,300.0,300.25,300.25,300.25,ok,0.7971392291260833,ok,ue9_qfi1,0,1,1,1446.2499999999995,data,ok,2.0,False,,proxy,3,0,ue18_qfi2,0.0,147,150.0,ok,ue16_qfi2,144.032,ok,6,ok,24,ue18_qfi2,0.0,ok,0.5526979695238609,proxy,5,0.4807431533197199,66526956.8,ok,0.01691818181818182,ok,0.9282738636363637,0.3186140625,ok,ue17_qfi1,0.25,8,100.0,data,ok,0.0,ue3_qfi2,116.37100000000001,ok,28.2,ue3_qfi2,8,246.75,942.25,30.303,ok,33.0,,pending,,pending,2,1.25,24,Reservation,1746484539,True
ue1_qfi9,173.0,299.0,299.75,300.0,ok,0.7897235164434185,ok,ue2_qfi1,0,0,0,153.75000000000006,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue5_qfi2,39.763,ok,5,ok,24,ue6_qfi2,0.0,ok,0.4055046017552805,proxy,5,0.4047673649997935,67047691.2,ok,0.013395454545454545,ok,0.9332454545454546,0.0400578125,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi9,203.5,ok,30.4,ue5_qfi2,6,91.0,467.5,30.303,ok,33.0,,pending,,pending,2,1.25,24,TwoTier,1746484539,True
ue22_qfi2,133.107,148.625,149.882,150.109,ok,0.8137705393101968,ok,ue18_qfi82,0,0,0,53.75000000000085,data,ok,2.0,False,,proxy,3,0,ue20_qfi2,0.08783783783783784,148,150.0,ok,ue20_qfi2,150.171,ok,0,ok,24,ue20_qfi2,0.6532572,ok,0.49283223079733773,proxy,5,0.48374278972904183,67906054.4,ok,0.012947727272727272,ok,0.9326795454545455,0.0403625,ok,ue1_qfi2,1.0,1105,150.0,data,ok,0.0,ue4_qfi2,23.68400000000001,ok,6.8,ue11_qfi2,17,1026.25,4204.25,30.303,ok,33.0,,pending,,pending,1,1.5,24,PF,1826701614,False
ue21_qfi9,300.0,300.25,300.25,300.25,ok,0.8311499480244852,ok,ue18_qfi9,0,0,0,295.9999999999994,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,147,150.0,ok,ue12_qfi2,91.316,ok,11,ok,24,ue13_qfi2,0.0,ok,0.5578799523113737,proxy,5,0.539712242417821,66109104.0,ok,0.017077272727272726,ok,0.9295761363636363,0.2990453125,ok,ue6_qfi1,0.46808510638297873,47,100.0,data,ok,0.0,ue18_qfi2,109.678,ok,30.0,ue4_qfi2,3,69.5,205.0,30.303,ok,33.0,,pending,,pending,1,1.5,24,Reservation,1826701614,False
ue3_qfi9,126.25,299.75,300.0,300.25,ok,0.8176732684264187,ok,ue5_qfi1,0,0,0,125.5,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,46.424,ok,5,ok,24,ue6_qfi2,0.0,ok,0.4019217028771484,proxy,5,0.4006249408514062,67354452.8,ok,0.0129,ok,0.9327920454545454,0.0399546875,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue4_qfi9,187.0,ok,30.2,ue4_qfi2,9,99.5,713.5,30.303,ok,33.0,,pending,,pending,1,1.5,24,TwoTier,1826701614,False
