M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06,M06.flow,M06.p95_ms,M06.status,M07,M07.met,M07.status,M07.total,M08,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,composition,n_ues,scheduler,seed,video_tier
ue4_qfi1,13.0,27.0,53.0,53.0,ok,0.0022218919667467345,ok,ue28_qfi82,0,1,1,1308.7499999999998,data,ok,2.0,False,,proxy,3,0,,ue12_qfi2,0.993421052631579,152,150.0,ok,,ue3_qfi2,34.791,ok,,25,ok,25,,ue4_qfi2,0.956868,ok,0.9716354387928764,proxy,5,0.9471753048198615,54431811.2,ok,0.041095454545454546,ok,0.847096590909091,0.275371875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue4_qfi1,40.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,1367864806,0.5
ue12_qfi1,14.75,53.25,71.5,71.5,ok,0.0011958167362588312,ok,ue18_qfi9,0,1,4,1044.25,data,ok,2.0,False,,proxy,3,0,,ue5_qfi2,0.9868421052631579,152,150.0,ok,,ue25_qfi2,42.834,ok,,25,ok,25,,ue4_qfi2,0.957472,ok,0.9601535973137254,proxy,5,0.9510957249998407,54469420.8,ok,0.037125,ok,0.8838659090909091,0.0878671875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue12_qfi1,56.75,ok,,30.0,ue5_qfi2,3,95.0,244.75,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,1367864806,0.5
ue8_qfi1,11.0,26.0,68.75,68.75,ok,0.001907691904777298,ok,ue18_qfi9,0,1,4,1022.0000000000002,data,ok,2.0,False,,proxy,3,0,,ue7_qfi2,0.993421052631579,152,150.0,ok,,ue24_qfi2,63.267,ok,,25,ok,25,,ue15_qfi2,0.953312,ok,0.9947910740655155,proxy,5,0.994120213656271,54391587.2,ok,0.03903636363636363,ok,0.8886102272727273,0.0901875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue8_qfi1,57.75,ok,,30.2,ue13_qfi2,1,72.0,72.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,1097657231,0.5
ue10_qfi9,18.25,88.25,88.25,88.25,ok,0.0022779126229273455,ok,ue26_qfi82,0,1,1,1306.4999999999998,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.9933774834437086,151,150.0,ok,,ue2_qfi2,39.475,ok,,25,ok,25,,ue15_qfi2,0.9544144,ok,0.9712261123984248,proxy,5,0.9461506230040254,54360558.4,ok,0.04181818181818182,ok,0.8684022727272728,0.314059375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue10_qfi9,70.0,ok,,30.0,ue1_qfi2,3,76.25,213.75,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,1097657231,0.5
ue21_qfi1,15.5,50.25,79.0,79.0,ok,0.001473658879944051,ok,ue31_qfi83,0,1,1,1797.75,data,ok,2.0,False,,proxy,3,0,,ue7_qfi2,0.9933774834437086,151,150.0,ok,,ue23_qfi2,52.931,ok,,24,ok,25,,ue7_qfi2,0.9479791999999999,ok,0.9506813324276553,proxy,5,0.9352424540931771,54388182.4,ok,0.037561363636363636,ok,0.9111420454545455,0.0919828125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue14_qfi1,64.25,ok,,30.4,ue20_qfi2,5,80.75,375.5,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,1097657231,0.5
ue10_qfi1,9.25,17.25,65.5,65.5,ok,0.0018608533453660793,ok,ue1_qfi85,1,1,1,3817.5,data,ok,2.0,False,,proxy,3,0,,ue12_qfi2,0.993421052631579,152,150.0,ok,,ue25_qfi2,63.148,ok,,25,ok,25,,ue14_qfi2,0.9549088,ok,0.9949293729702946,proxy,5,0.9938254423837964,54441862.4,ok,0.037779545454545455,ok,0.8712295454545455,0.0850546875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue20_qfi9,56.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,579362555,0.5
ue20_qfi9,12.75,60.5,60.5,60.5,ok,0.0022058538851678347,ok,ue1_qfi85,1,1,1,3817.5,data,ok,2.0,False,,proxy,3,0,,ue4_qfi2,0.993421052631579,152,150.0,ok,,ue3_qfi2,37.093,ok,,25,ok,25,,ue14_qfi2,0.9542672,ok,0.9670863729864843,proxy,5,0.9479441859817083,54431011.2,ok,0.04126136363636364,ok,0.8574215909090909,0.2907359375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue20_qfi9,47.75,ok,,30.4,ue2_qfi2,1,71.5,71.5,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,579362555,0.5
ue20_qfi9,4.75,87.75,87.75,87.75,ok,0.0012855110963371221,ok,ue1_qfi85,1,1,1,3817.5,data,ok,2.0,False,,proxy,3,0,,ue6_qfi2,0.993421052631579,152,150.0,ok,,ue25_qfi2,49.147,ok,,24,ok,25,,ue14_qfi2,0.9497072,ok,0.9581267924518027,proxy,5,0.9441972301215592,54475246.4,ok,0.03653863636363636,ok,0.8968079545454546,0.0886625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue20_qfi9,83.0,ok,,30.2,ue17_qfi2,4,76.0,289.75,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,579362555,0.5
ue25_qfi2,28.657,54.505,60.271,61.393,ok,0.0020496806870733317,ok,ue7_qfi9,0,1,4,1019.7500000000001,data,ok,2.0,False,,proxy,3,0,,ue25_qfi2,0.9933774834437086,151,150.0,ok,,ue25_qfi2,62.2,ok,,25,ok,25,,ue9_qfi2,0.9557584,ok,0.9938907063520933,proxy,5,0.9923972325737626,54380948.8,ok,0.038577272727272724,ok,0.8698022727272727,0.08416875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue13_qfi1,42.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,661058651,0.5
ue21_qfi9,13.0,58.5,58.5,58.5,ok,0.0021992972424010834,ok,ue29_qfi82,0,1,1,1405.2499999999998,data,ok,2.0,False,,proxy,3,0,,ue13_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,35.853,ok,,25,ok,25,,ue9_qfi2,0.9557168,ok,0.9722992257757864,proxy,5,0.9479977699814726,54351323.2,ok,0.04125,ok,0.8543875,0.2850234375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue21_qfi9,45.5,ok,,30.2,ue14_qfi2,1,72.75,72.75,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,661058651,0.5
ue4_qfi1,14.5,49.5,72.5,72.5,ok,0.0014593906409869333,ok,ue22_qfi9,0,1,4,1052.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue24_qfi2,46.75,ok,,25,ok,25,,ue9_qfi2,0.9569472,ok,0.949647303740678,proxy,5,0.944617289647699,54351206.4,ok,0.03746818181818182,ok,0.8943170454545455,0.089453125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue4_qfi1,58.0,ok,,30.0,ue24_qfi2,3,77.0,219.75,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,661058651,0.5
ue17_qfi1,9.25,47.0,74.75,74.75,ok,0.001942734017989337,ok,ue1_qfi85,1,1,1,3973.75,data,ok,2.0,False,,proxy,3,0,,ue13_qfi2,0.993421052631579,152,150.0,ok,,ue23_qfi2,58.683,ok,,25,ok,25,,ue19_qfi2,0.9610104,ok,0.9944047904861621,proxy,5,0.9925788945817032,54389700.8,ok,0.03884318181818182,ok,0.8698897727272727,0.0828359375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue17_qfi1,65.5,ok,,30.2,ue13_qfi2,1,69.0,69.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,87989972,0.5
ue13_qfi1,13.75,30.25,55.25,55.25,ok,0.0022660107605342473,ok,ue1_qfi85,1,1,1,3973.75,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,151,150.0,ok,,ue3_qfi2,38.173,ok,,25,ok,25,,ue19_qfi2,0.9595488000000001,ok,0.9707053379226389,proxy,5,0.9466431541415419,54371305.6,ok,0.04172954545454546,ok,0.8559681818181818,0.2893234375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue13_qfi1,41.5,ok,,30.4,ue3_qfi2,1,67.0,67.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,87989972,0.5
ue8_qfi9,17.0,81.0,81.0,81.0,ok,0.0012952693937193806,ok,ue1_qfi85,1,1,1,3973.75,data,ok,2.0,False,,proxy,3,0,,ue21_qfi2,0.9933774834437086,151,150.0,ok,,ue23_qfi2,45.799,ok,,25,ok,25,,ue5_qfi2,0.9571304,ok,0.9594231625455208,proxy,5,0.948404053018526,54424334.4,ok,0.03809318181818182,ok,0.8955829545454546,0.087959375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue8_qfi9,64.0,ok,,30.2,ue6_qfi2,5,80.0,365.25,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,87989972,0.5
ue3_qfi9,16.25,47.75,56.5,72.25,ok,0.0019058831534727295,ok,ue9_qfi9,0,1,4,1052.7499999999995,data,ok,2.0,False,,proxy,3,0,,ue4_qfi2,0.993421052631579,152,150.0,ok,,ue25_qfi2,61.479,ok,,25,ok,25,,ue12_qfi2,0.9545408000000001,ok,0.9947528013458982,proxy,5,0.9935424626464259,54261379.2,ok,0.03789772727272727,ok,0.8672147727272728,0.0863015625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,56.0,ok,,30.2,ue11_qfi2,1,67.25,67.25,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,161576974,0.5
ue3_qfi9,17.0,44.75,52.5,56.5,ok,0.002215512875235037,ok,ue26_qfi82,0,1,1,1308.7499999999998,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue3_qfi2,36.513,ok,,25,ok,25,,ue12_qfi2,0.9547976,ok,0.9712332198592376,proxy,5,0.9477286717401656,54245732.8,ok,0.04169090909090909,ok,0.8537318181818182,0.2925265625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,39.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,161576974,0.5
ue11_qfi9,12.0,94.75,94.75,94.75,ok,0.0012716985514765584,ok,ue11_qfi9,0,1,4,1091.9999999999995,data,ok,2.0,False,,proxy,3,0,,ue24_qfi2,0.993421052631579,152,150.0,ok,,ue25_qfi2,51.75,ok,,25,ok,25,,ue6_qfi2,0.9502688,ok,0.9623541594076428,proxy,5,0.9482298226936182,54308665.6,ok,0.03736818181818182,ok,0.8913477272727273,0.0910796875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue11_qfi9,82.75,ok,,30.4,ue25_qfi2,6,85.25,456.5,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,161576974,0.5
ue16_qfi1,9.75,25.25,77.75,77.75,ok,0.001944607512876374,ok,ue7_qfi9,0,1,4,1018.2499999999997,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,151,150.0,ok,,ue25_qfi2,62.297,ok,,25,ok,25,,ue15_qfi2,0.9569352,ok,0.9943859885061161,proxy,5,0.9919789024880048,54565179.2,ok,0.038475,ok,0.8797806818181818,0.085515625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue16_qfi1,68.0,ok,,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,35492826,0.5
ue3_qfi9,18.5,48.75,56.5,60.5,ok,0.002245232098361512,ok,ue20_qfi9,0,1,4,1020.75,data,ok,2.0,False,,proxy,3,0,,ue21_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,37.284,ok,,25,ok,25,,ue15_qfi2,0.9551768,ok,0.9652862547767624,proxy,5,0.9477236626210749,54533992.0,ok,0.04159772727272727,ok,0.8620897727272727,0.31053125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,42.0,ok,,30.4,ue3_qfi2,2,76.75,150.5,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,35492826,0.5
ue11_qfi1,19.75,49.5,74.0,74.0,ok,0.0012937855351568904,ok,ue22_qfi9,0,2,4,1049.0,data,ok,2.0,False,,proxy,3,0,,ue9_qfi2,0.993421052631579,152,150.0,ok,,ue23_qfi2,48.873,ok,,25,ok,25,,ue15_qfi2,0.9502704000000001,ok,0.9642496011450001,proxy,5,0.9477142259506023,54589656.0,ok,0.03797954545454545,ok,0.9033806818181818,0.089703125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi1,59.5,ok,,30.4,ue16_qfi2,3,78.5,220.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,35492826,0.5
ue1_qfi9,16.5,51.5,61.75,68.75,ok,0.0020714668399744564,ok,ue21_qfi9,0,1,4,1022.7499999999998,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue25_qfi2,61.922,ok,,25,ok,25,,ue7_qfi2,0.9522024,ok,0.9938419680406938,proxy,5,0.9925865976526105,54344449.6,ok,0.03860681818181818,ok,0.8626738636363637,0.081275,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,52.25,ok,,30.2,ue1_qfi2,1,67.25,67.25,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,376383645,0.5
ue15_qfi1,13.0,27.0,72.75,72.75,ok,0.0023231260632471003,ok,ue27_qfi82,0,1,1,1309.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.993421052631579,152,150.0,ok,,ue3_qfi2,37.256,ok,,25,ok,25,,ue7_qfi2,0.95242,ok,0.972093873805612,proxy,5,0.9480953222645581,54339956.8,ok,0.04146363636363636,ok,0.8509727272727273,0.2758765625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue15_qfi1,59.75,ok,,30.2,ue19_qfi2,1,72.75,72.75,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,376383645,0.5
ue9_qfi1,18.5,46.5,65.25,65.25,ok,0.0011877983397914824,ok,ue26_qfi82,0,1,1,1296.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue25_qfi2,47.215,ok,,24,ok,25,,ue7_qfi2,0.9470008000000001,ok,0.959484309894661,proxy,5,0.9528371866758772,54388920.0,ok,0.03760454545454545,ok,0.8894943181818182,0.0874515625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue6_qfi1,47.25,ok,,30.2,ue10_qfi2,3,84.75,238.25,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,376383645,0.5
ue3_qfi9,16.0,50.0,59.5,68.0,ok,0.002028739619615125,ok,ue18_qfi9,0,2,4,1020.0000000000005,data,ok,2.0,False,,proxy,3,0,,ue6_qfi2,0.993421052631579,152,150.0,ok,,ue23_qfi2,60.422,ok,,25,ok,25,,ue18_qfi2,0.9618608000000001,ok,0.9936254344461206,proxy,5,0.9916130824440519,54569249.6,ok,0.03883181818181818,ok,0.8702534090909091,0.082828125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue22_qfi1,52.25,ok,,30.2,ue22_qfi2,1,70.25,70.25,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,1746484539,0.5
ue22_qfi9,13.25,62.75,62.75,62.75,ok,0.002279028636599709,ok,ue26_qfi82,0,1,1,1309.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue12_qfi2,0.993421052631579,152,150.0,ok,,ue3_qfi2,37.887,ok,,25,ok,25,,ue18_qfi2,0.9612096,ok,0.9666664073210057,proxy,5,0.9460752648960239,54538088.0,ok,0.04157045454545454,ok,0.8572363636363637,0.2926921875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue22_qfi9,49.5,ok,,30.2,ue12_qfi2,1,71.5,71.5,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,1746484539,0.5
ue20_qfi1,13.25,48.0,78.5,78.5,ok,0.001352657384163897,ok,ue10_qfi9,0,2,4,1053.2500000000002,data,ok,2.0,False,,proxy,3,0,,ue25_qfi2,0.9868421052631579,152,150.0,ok,,ue25_qfi2,49.423,ok,,25,ok,25,,ue18_qfi2,0.955644,ok,0.9670067813981928,proxy,5,0.9461951956462022,54538579.2,ok,0.037675,ok,0.8969022727272727,0.0889328125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue20_qfi1,65.25,ok,,30.4,ue24_qfi2,3,110.0,244.5,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,1746484539,0.5
ue10_qfi2,133.02,148.482,149.75,150.027,ok,0.3417181393849053,ok,ue2_qfi85,1,1,1,3182.250000000001,data,ok,2.0,False,,proxy,3,0,,ue25_qfi2,0.013513513513513514,148,150.0,ok,,ue1_qfi2,150.242,ok,,0,ok,25,,ue25_qfi2,0.45638320000000004,ok,0.5812401921179523,proxy,5,0.5753632230026579,68775633.6,ok,0.03788409090909091,ok,0.928275,0.0550671875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi2,18.513000000000005,ok,,6.4,ue20_qfi2,16,1710.75,4369.5,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,1826701614,1.0
ue11_qfi9,292.75,292.75,292.75,292.75,ok,0.3676970453209179,ok,ue19_qfi9,1,1,1,3832.25,data,ok,2.0,False,,proxy,3,0,,ue21_qfi2,0.0,147,150.0,ok,,ue2_qfi2,148.584,ok,,1,ok,25,,ue21_qfi2,0.0,ok,0.6094101616340224,proxy,5,0.481698445017604,66281966.4,ok,0.04159090909090909,ok,0.9198795454545454,0.3902078125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue4_qfi2,99.94200000000001,ok,,8.8,ue2_qfi2,13,1952.75,4077.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,1826701614,1.0
ue3_qfi9,203.75,290.5,296.5,298.5,ok,0.3602807454849918,ok,ue2_qfi85,1,1,1,3185.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.0,147,150.0,ok,,ue2_qfi2,146.0,ok,,2,ok,25,,ue19_qfi2,0.0,ok,0.5116182280635924,proxy,5,0.4746489168040952,66782947.2,ok,0.037168181818181815,ok,0.9286363636363636,0.05349375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,116.75,ok,,27.8,ue2_qfi2,38,191.0,3441.5,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,1826701614,1.0
ue9_qfi2,133.723,148.666,149.866,150.094,ok,0.33850346687101096,ok,ue24_qfi82,0,1,4,1001.7500000000003,data,ok,2.0,False,,proxy,3,0,,ue24_qfi2,0.02027027027027027,148,150.0,ok,,ue6_qfi2,150.25,ok,,0,ok,25,,ue23_qfi2,0.4363,ok,0.5819776945143368,proxy,5,0.5762184888334145,68953643.2,ok,0.03790681818181818,ok,0.9304284090909091,0.0571578125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue21_qfi2,19.704999999999984,ok,,10.6,ue7_qfi2,21,1115.5,3655.5,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,1367864806,1.0
ue1_qfi9,284.5,298.75,299.75,300.0,ok,0.3678157246449062,ok,ue1_qfi9,1,1,1,4445.75,data,ok,2.0,False,,proxy,3,0,,ue20_qfi2,0.0,147,150.0,ok,,ue23_qfi2,149.878,ok,,0,ok,25,,ue20_qfi2,0.0,ok,0.6545156946913219,proxy,5,0.6355555246024714,66185299.2,ok,0.040947727272727275,ok,0.9228738636363636,0.37939375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue4_qfi9,120.0,ok,,19.4,ue1_qfi2,13,599.0,2327.25,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,1367864806,1.0
ue2_qfi9,124.5,292.5,297.5,299.0,ok,0.3468098163323532,ok,ue17_qfi1,1,1,1,4383.75,data,ok,2.0,False,,proxy,3,0,,ue21_qfi2,0.0,147,150.0,ok,,ue6_qfi2,145.108,ok,,1,ok,25,,ue21_qfi2,0.0,ok,0.5207689956706532,proxy,5,0.484287799232052,68105256.0,ok,0.03701818181818182,ok,0.9306920454545454,0.053971875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,174.5,ok,,25.8,ue3_qfi2,33,366.75,3479.25,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,1367864806,1.0
ue9_qfi2,132.522,148.846,149.561,150.09,ok,0.367433546535101,ok,ue25_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue23_qfi2,0.02027027027027027,148,150.0,ok,,ue19_qfi2,150.158,ok,,0,ok,25,,ue23_qfi2,0.4089338666666667,ok,0.58061083295822,proxy,5,0.5765359188652915,65928739.2,ok,0.03892954545454545,ok,0.9319011363636364,0.0621921875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue21_qfi2,18.301999999999992,ok,,5.6,ue6_qfi2,13,2173.5,4400.75,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,1097657231,1.0
ue7_qfi9,295.25,295.25,295.25,295.25,ok,0.38385858042531307,ok,ue12_qfi1,1,1,1,3552.0,data,ok,2.0,False,,proxy,3,0,,ue23_qfi2,0.0,148,150.0,ok,,ue16_qfi2,149.952,ok,,1,ok,25,,ue23_qfi2,0.0,ok,0.5306322860523659,proxy,5,0.4790779352078969,64189201.6,ok,0.041402272727272725,ok,0.911475,0.4137046875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue6_qfi2,81.54499999999999,ok,,14.0,ue16_qfi2,13,996.25,3027.25,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,1097657231,1.0
ue3_qfi9,215.0,292.25,297.0,298.75,ok,0.3873939888963156,ok,ue1_qfi83,0,2,3,1774.25,data,ok,2.0,False,,proxy,3,0,,ue18_qfi2,0.0,147,150.0,ok,,ue8_qfi2,143.248,ok,,4,ok,25,,ue18_qfi2,0.0,ok,0.5164207556998506,proxy,5,0.4691651904710619,63949075.2,ok,0.03785454545454545,ok,0.9300215909090909,0.0593734375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,104.5,ok,,28.6,ue1_qfi2,31,206.5,3043.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,1097657231,1.0
ue25_qfi2,133.528,149.109,149.849,150.135,ok,0.35094368835652123,ok,ue1_qfi85,1,1,1,3817.5,data,ok,2.0,False,,proxy,3,0,,ue24_qfi2,0.02027027027027027,148,150.0,ok,,ue10_qfi2,150.135,ok,,0,ok,25,,ue24_qfi2,0.406364,ok,0.5826690523825961,proxy,5,0.5777200653955157,67702395.2,ok,0.037418181818181816,ok,0.9311659090909091,0.058,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi2,19.900000000000006,ok,,8.8,ue20_qfi2,18,593.5,3949.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,579362555,1.0
ue1_qfi9,284.75,298.5,299.5,299.75,ok,0.3696155880987649,ok,ue1_qfi85,1,1,1,3819.0,data,ok,2.0,False,,proxy,3,0,,ue16_qfi2,0.0,148,150.0,ok,,ue3_qfi2,149.396,ok,,1,ok,25,,ue16_qfi2,0.0,ok,0.6188828319711993,proxy,5,0.5526661984911313,65991473.6,ok,0.041025,ok,0.9193045454545454,0.391465625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi2,105.197,ok,,11.6,ue2_qfi2,17,1144.75,3790.0,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,579362555,1.0
ue2_qfi9,159.5,291.5,296.75,298.5,ok,0.3754385165453588,ok,ue1_qfi85,1,1,1,3816.0,data,ok,2.0,False,,proxy,3,0,,ue18_qfi2,0.0,147,150.0,ok,,ue16_qfi2,146.76,ok,,5,ok,25,,ue18_qfi2,0.0,ok,0.514007762792074,proxy,5,0.4805302254998061,65010140.8,ok,0.03713409090909091,ok,0.9304761363636364,0.0562609375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,139.0,ok,,28.8,ue1_qfi2,35,190.5,3459.5,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,579362555,1.0
ue4_qfi2,132.806,148.883,149.852,150.095,ok,0.34894454277934406,ok,ue25_qfi82,0,2,4,1001.25,data,ok,2.0,False,,proxy,3,0,,ue23_qfi2,0.013513513513513514,148,150.0,ok,,ue14_qfi2,150.24,ok,,0,ok,25,,ue25_qfi2,0.4149888,ok,0.5799366540609335,proxy,5,0.5730701327491404,67874963.2,ok,0.0386,ok,0.9297397727272727,0.0588953125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue13_qfi2,19.089,ok,,5.6,ue22_qfi2,15,1162.0,4413.75,30.303,ok,33.0,,pending,,pending,drone_heavy,32,PF,661058651,1.0
ue1_qfi9,248.25,294.75,298.0,299.0,ok,0.3729178353354232,ok,ue1_qfi83,1,1,1,4294.25,data,ok,2.0,False,,proxy,3,0,,ue21_qfi2,0.0,147,150.0,ok,,ue3_qfi2,148.063,ok,,0,ok,25,,ue21_qfi2,0.0,ok,0.6350140159381009,proxy,5,0.5930807568110968,65563408.0,ok,0.04097727272727273,ok,0.9204613636363637,0.3823828125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue14_qfi9,110.25,ok,,11.6,ue2_qfi2,17,1222.0,3853.5,30.303,ok,33.0,,pending,,pending,drone_heavy,32,Reservation,661058651,1.0
ue1_qfi9,209.0,292.75,297.25,298.75,ok,0.3726512732529936,ok,ue7_qfi1,1,1,1,2391.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue18_qfi2,0.0,148,150.0,ok,,ue14_qfi2,143.219,ok,,9,ok,25,,ue18_qfi2,0.0,ok,0.5394759415408272,proxy,5,0.491384316681497,65284860.8,ok,0.03723409090909091,ok,0.9299852272727273,0.05760625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi2,96.47999999999999,ok,,28.6,ue1_qfi2,32,309.5,3484.75,30.303,ok,33.0,,pending,,pending,drone_heavy,32,TwoTier,661058651,1.0
